id_str,created_at,period,full_text,text_bert,bert_word_count,label,label_roberta,confidence_roberta,annotator_notes,username,source_keyword,lang
1914989057563824507,2025-04-23 10:25:44,2025-04,"Presiden Prabowo Subianto menyindir sejumlah pihak yang mengkritik program makan bergizi gratis (MBG), terutama kalangan akademisi. Prabowo menyayangkan sikap sinis yang datang justru dari kalangan profesor.

#mbg #makanbergizigratis #profesor #presidenprabowo #prabowo https://t.co/eiJLipuAKT","presiden prabowo subianto menyindir sejumlah pihak yang mengkritik program makan bergizi gratis , terutama kalangan akademisi. prabowo menyayangkan sikap sinis yang datang justru dari kalangan profesor. . . makan bergizi gratis presiden prabowo prabowo",34,neutral,neutral,0.9418,,"Metro_TV",makan_bergizi_gratis,in
1916320103127519247,2025-04-27 02:34:50,2025-04,@StefanAntonio__ @prabowo Orang asing belajar dari Indonesia tentang Makan Bergizi Gratis🤣🤣,prabowo orang asing belajar dari indonesia tentang makan bergizi gratis tertawa tertawa,12,neutral,neutral,0.916,,"RondangSib1136",makan_bergizi_gratis,in
1914877116975583271,2025-04-23 03:00:56,2025-04,"Senin, 14 April 2025 - Kejaksaan Negeri Tanggamus yang diwakili oleh Kepala Seksi Perdata dan Tata Usaha Negara, Tri Nurandi Sinaga, S.H. menghadiri Launching Program Makan Bergizi Gratis (MBG) bertempat di Satuan Pelayanan Pemenuhan Gizi (SPPG) Kabupaten Tanggamus. https://t.co/sHgds6YC1a","senin, tanggal kejaksaan negeri tanggamus yang diwakili oleh kepala seksi perdata dan tata usaha negara, tri nurandi sinaga, s. h. menghadiri peluncuran program makan bergizi gratis bertempat di satuan pelayanan pemenuhan gizi satuan pelayanan pemenuhan gizi kabupaten tanggamus.",38,neutral,neutral,0.9932,,"KejariTanggamus",makan_bergizi_gratis,in
1913974539144561049,2025-04-20 15:14:24,2025-04,Lanjutkan MBG dengan sistem yg transparan keren nih BGN menindak tegas Mitra yg tidak menjalankan SOP standart Mutu yg telah ditetapkan semoga kedepan Program MBG ini semakin baik #BangunIndonesiaSehat2045 Teteh Selamat Paskah https://t.co/BXSFDpKT0a,lanjutkan makan bergizi gratis dengan sistem yang transparan keren nih badan gizi nasional menindak tegas mitra yang tidak menjalankan sop standar mutu yang telah ditetapkan semoga kedepan program makan bergizi gratis ini semakin baik bangun indonesia sehat 2045 teteh selamat paskah,41,positive,positive,0.9766,,";;;;;;;",mbg,in
1914226601929347511,2025-04-21 07:56:01,2025-04,"Komitmen pemerintah dalam memastikan anak-anak Indonesia mendapatkan gizi seimbang. Dengan antusiasme siswa dan dukungan orang tua, program makan bergizi gratis diharapkan terus berjalan dan membawa manfaat bagi generasi penerus bangsa.

Lanjutkan MBG
#PiringSehatIndonesia https://t.co/zsS7ous9GW","komitmen pemerintah dalam memastikan anak anak indonesia mendapatkan gizi seimbang. dengan antusiasme siswa dan dukungan orang tua, program makan bergizi gratis diharapkan terus berjalan dan membawa manfaat bagi generasi penerus bangsa. . . lanjutkan makan bergizi gratis .",38,positive,positive,0.9631,,"ExxaLatifa",makan_bergizi_gratis,in
1907466304690491816,2025-04-02 16:13:00,2025-04,"Program Makan Bergizi Gratis (MGB) yang digagas Presiden RI Prabowo Subianto merupakan program mulia yang penting untuk generasi penerus Indonesia dan tidak akan mengganggu perekonomian nasional.

#BangunIndonesiaSehat2045

Walid Zani Jokowi Jumbo
CBX in the EXO https://t.co/KpgLUicQQB",program makan bergizi gratis yang digagas presiden republik indonesia prabowo subianto merupakan program mulia yang penting untuk generasi penerus indonesia dan tidak akan mengganggu perekonomian nasional. . . bangun indonesia sehat 2045 . . valid zani jokowi jumbo . cbx ini itu exo,43,positive,positive,0.9617,,"attentizon",makan_bergizi_gratis,in
1913052396311191973,2025-04-18 02:10:08,2025-04,@tempodotco Tapi kan tapi kan kata pak wowo ada banyak negara yg mau belajar kebijakan makan bergizi gratis di indonesia🤣😂,tempo media tapi kan tapi kan kata bapak prabowo ada banyak negara yang mau belajar kebijakan makan bergizi gratis di indonesia tertawa tertawa,23,negative,negative,0.5243,,"datuyulianto",makan_bergizi_gratis,in
1909876352490295701,2025-04-09 07:49:40,2025-04,"Makan Bergizi Gratis Investasi Kesehatan Anak Indonesia
#makanbergizigratis
#indonesiasehat 
#generasicerdas https://t.co/AJOFzEiv8x",makan bergizi gratis investasi kesehatan anak indonesia . makan bergizi gratis . indonesia sehat . generasi cerdas,17,positive,positive,0.8906,,"PemerhatiI27350",makan_bergizi_gratis,in
1917585780219994232,2025-04-30 14:24:11,2025-04,"@ARSIPAJA Itukah sebabnya Pak Presiden membuat program tidak masuk akal seperti Makan Bergizi Gratis? Itukah sebabnya anda memiliki kabinet tergemuk yang pernah ada? Itukah yang membuat anda membuat Danantara yang diragukan oleh begitu banyak ekonomis? 

Itukah alasannya? Ego untuk legacy?",itukah sebabnya bapak presiden membuat program tidak masuk akal seperti makan bergizi gratis? itukah sebabnya anda memiliki kabinet tergemuk yang pernah ada? itukah yang membuat anda membuat daya anagata nusantara yang diragukan oleh begitu banyak ekonomis? . . itukah alasannya? ego untuk legacy?,43,negative,negative,0.9928,,"SarinembahFarm",makan_bergizi_gratis,in
191356936961720738,2025-04-19 12:24:24,2025-04,bikin bangga! Polri bagi Makan Bergizi Gratis sgt berarti utk peningkatan SDM. Ini dia gerakan positif yg harus didukung penuh. Teruskan inovasinya! Klik link berikut: https://t.co/f7MmU2RinF,bikin bangga! kepolisian republik indonesia bagi makan bergizi gratis sangat berarti untuk peningkatan sdm. ini dia gerakan positif yang harus didukung penuh. teruskan inovasinya! klik tautan berikut,27,positive,positive,0.9913,,"Agustinapratina",makan_bergizi_gratis,in
1908379549089275943,2025-04-05 04:41:55,2025-04,Makan Bergizi Gratis (MBG) hadir untuk memastikan anak-anak sekolah di Banten mendapatkan asupan berkualitas demi masa depan yang lebih cerah! https://t.co/ZlLU1nwNYG,makan bergizi gratis hadir untuk memastikan anak anak sekolah di banten mendapatkan asupan berkualitas demi masa depan yang lebih cerah!,20,positive,positive,0.9801,,"FelisaTika",makan_bergizi_gratis,in
1913441284305338826,2025-04-19 03:55:26,2025-04,hidup Makan Bergizi Gratis 🤌,hidup makan bergizi gratis lezat,5,positive,positive,0.9921,,"angjaaayyy",makan_bergizi_gratis,in
1908144000797663433,2025-04-04 13:05:56,2025-04,"Perut kenyang, belajar pun tenang! Dukung terus program makan bergizi gratis di Sulawesi Tenggara untuk masa depan anak yang lebih cerah #MakanBergiziGratis https://t.co/GGb4jEylCK","perut kenyang, belajar pun tenang! dukung terus program makan bergizi gratis di sulawesi tenggara untuk masa depan anak yang lebih cerah makan bergizi gratis",24,positive,positive,0.9914,,"ravidnath",makan_bergizi_gratis,in
1914536367675322368,2025-04-22 04:26:55,2025-04,"Program MBG (Makan Bergizi Gratis) adalah inisiatif pemerintah untuk menyediakan makanan bergizi secara gratis bagi pelajar. 
Program unggulan presiden Prabowo Subianto ini secara bertahap telah dijalankan di sekolah-sekolah terpilih, dengan menu yang disesuaikan kebutuhan gizi","program makan bergizi gratis adalah inisiatif pemerintah untuk menyediakan makanan bergizi secara gratis bagi pelajar. . program unggulan presiden prabowo subianto ini secara bertahap telah dijalankan di sekolah sekolah terpilih, dengan menu yang disesuaikan kebutuhan gizi",36,neutral,neutral,0.6305,,"JadiUtas",makan_bergizi_gratis,in
1911801697644752974,2025-04-14 15:20:18,2025-04,Dukung terus Program MBG! https://t.co/hyQPiBdVFR,dukung terus program mbg!,4,positive,neutral,0.6694,,";;;;;;;",mbg,in
1914849871905087785,2025-04-23 01:12:40,2025-04,@ilhampid BANYAK NEGARA YANG MAU BELAJAR PROGRAM MAKAN BERGIZI GRATIS (kata beliyo....🤣),banyak negara yang mau belajar program makan bergizi gratis kata beliyo ... tertawa,13,negative,neutral,0.6965,,"andriansetiaa",makan_bergizi_gratis,in
1907448219355025903,2025-04-02 15:01:08,2025-04,"Program makan bergizi gratis menghadirkan solusi nyata untuk mengatasi masalah gizi anak dan ketahanan pangan Dengan dukungan dari berbagai sektor, program ini menciptakan manfaat berkelanjutan bagi pendidikan, kesehatan, dan kesejahteraan masyarakat #MakanSehat #GenerasiEmas https://t.co/jBlmV2rT0Y","program makan bergizi gratis menghadirkan solusi nyata untuk mengatasi masalah gizi anak dan ketahanan pangan dengan dukungan dari berbagai sektor, program ini menciptakan manfaat berkelanjutan bagi pendidikan, kesehatan, dan kesejahteraan masyarakat makan sehat generasi emas",35,positive,positive,0.9798,,"BertaniKodok",makan_bergizi_gratis,in
1911620090568851669,2025-04-14 03:18:40,2025-04,"@mestyariotedjo proyek prioritas utama pemerintah sekarang kan makan bergizi, Bu... padahal makan (yang belum tentu) bergizi gratis itu hanya kegiatan pendukung untuk aspek pendidikan dan kesehatan.","proyek prioritas utama pemerintah sekarang kan makan bergizi, ibu ... padahal makan yang belum tentu bergizi gratis itu hanya kegiatan pendukung untuk aspek pendidikan dan kesehatan.",26,negative,negative,0.6693,,"hadi_sidiki",makan_bergizi_gratis,in
1908734854810001598,2025-04-06 04:13:46,2025-04,Program Makan Bergizi Gratis sebagai Upaya Menuju Generasi Emas Indonesia 2045 https://t.co/wKCFP9SzFb,program makan bergizi gratis sebagai upaya menuju generasi emas indonesia 2045,11,neutral,neutral,0.9632,,"SemutHitam_23",makan_bergizi_gratis,in
1908101064098005391,2025-04-04 10:15:19,2025-04,"@rocaf0rt @prabowo @KemenkeuRI @bank_indonesia Kata bapak, orang desa ga tau apa itu poundsterling. Yang penting harga pangan stabil bisa makan bergizi gratis","prabowo kementerian keuangan kata bapak, orang desa tidak tau apa itu poundsterling. yang penting harga pangan stabil bisa makan bergizi gratis",21,positive,neutral,0.8522,,"Rofiyanto_Bp",makan_bergizi_gratis,in
1915130378093994441,2025-04-23 19:47:18,2025-04,keadaan gue setelah nonton MBG episode 7 menit akhir: https://t.co/njc32a1WY0,keadaan saya setelah menonton makan bergizi gratis episode 7 menit akhir,11,neutral,neutral,0.9209,,";;;;;;;",mbg,in
1908882546126958614,2025-04-06 14:00:38,2025-04,"Seusai Lebaran, Menu Makan Bergizi Gratis Kembali ke Menu Makanan Segar https://t.co/PSAG1v5QK1 https://t.co/Gkt7Rd65sg","seusai lebaran, menu makan bergizi gratis kembali ke menu makanan segar",11,neutral,neutral,0.667,,"Harian_Jogja",makan_bergizi_gratis,in
1915090154269950397,2025-04-23 17:07:28,2025-04,"Presiden RI Prabowo Subianto mengklaim bahwa program Makan Bergizi Gratis (MBG) untuk ibu hamil hanya ada di Indonesia. Ia menilai, tak ada negara yang setiap hari mengantarkan makanan untuk ibu hamil.

ujar Prabowo saat meluncurkan Program Gerakan Indonesia Menanam (Gerina) di https://t.co/74FAnAnzaK","presiden republik indonesia prabowo subianto mengklaim bahwa program makan bergizi gratis untuk ibu hamil hanya ada di indonesia. ia menilai, tidak ada negara yang setiap hari mengantarkan makanan untuk ibu hamil. . . ujar prabowo saat meluncurkan program gerakan indonesia menanam gerindra di",43,neutral,neutral,0.7547,,"VIVAcoid",makan_bergizi_gratis,in
1917215696045719721,2025-04-29 13:53:36,2025-04,"PT Berdikari Siap Gempur Pasar Pangan Nasional, Impor 100 Ribu Ton Daging untuk Dukung Program Makan Bergizi Gratis https://t.co/msMaciJlSu","pt berdikari siap gempur pasar pangan nasional, impor 100 ribu ton daging untuk dukung program makan bergizi gratis",18,neutral,neutral,0.9574,,"distriknewscom",makan_bergizi_gratis,in
1915665433967157668,2025-04-25 07:13:25,2025-04,"Akhir - akhir ini banyak beredar kabar diduga menu makan bergizi gratis yang dibagikan di salah satu sekolah yang tidak layak konsumsi, namun setelah dikonfirmasi bukan menu dari program makan bergizi gratis. Lanjutkan MBG

Path Jumat The Raid UTBK
#BangunIndonesiaSehat2045 https://t.co/iC1MygOf39","akhir akhir ini banyak beredar kabar diduga menu makan bergizi gratis yang dibagikan di salah satu sekolah yang tidak layak konsumsi, namun setelah dikonfirmasi bukan menu dari program makan bergizi gratis. lanjutkan makan bergizi gratis . . jalur jumat itu raid ujian tulis berbasis komputer . bangun indonesia sehat 2045",50,positive,positive,0.3914,,"ExxaLatifa",makan_bergizi_gratis,in
1914227820274003981,2025-04-21 08:00:51,2025-04,Pemerintah menunjukkan komitmen nyatanya dalam menjaga keberlangsungan program Makan Bergizi Gratis (MBG) #MakanBergiziGratis #GiziUntukAnakBangsa #GiziNasional #AnakSehatBangsaKuat https://t.co/AJlcQ1NDYn,pemerintah menunjukkan komitmen nyatanya dalam menjaga keberlangsungan program makan bergizi gratis gizi nasional anak sehat bangsa kuat,17,positive,positive,0.9641,,"GarrySnailpo",makan_bergizi_gratis,in
1908891777853215041,2025-04-06 14:37:19,2025-04,Program Makan Bergizi Gratis dinilai mampu tingkatkan kognitif siswa https://t.co/xbrl3Syzry,program makan bergizi gratis dinilai mampu tingkatkan kognitif siswa,9,neutral,neutral,0.8259,,"RizkyPrat97",makan_bergizi_gratis,in
1913944123419287862,2025-04-20 13:13:33,2025-04,Sudah saya Prediksi sejak sebelum di mulai MBG ini proyek rawan korupsi.Tapi masih saja ngotot diberlakukan meskipun dipraktekkan ya di sekolah mana saja...! Sebaiknya segera dihentikan ganti dgn program PENDIDIKAN GRATIS,sudah saya prediksi sejak sebelum di mulai makan bergizi gratis ini proyek rawan korupsi. tapi masih saja bersikeras diberlakukan meskipun dipraktekkan iya di sekolah mana saja ... ! sebaiknya segera dihentikan ganti dengan program pendidikan gratis,36,negative,negative,0.9875,,";;;;;;;",mbg,in
190902691425124775,2025-04-06 23:34:19,2025-04,@BosPurwa Makan bergizi gratis untuk seluruh rakyat Indonesia,makan bergizi gratis untuk seluruh rakyat indonesia,7,neutral,neutral,0.7715,,"Az11780314Najwa",makan_bergizi_gratis,in
1909607282909807036,2025-04-08 14:00:29,2025-04,"@Dewatta_Magicly @ARSIPAJA @Dewatta_Magicly @ARSIPAJA Program Makan Bergizi Gratis mulai Januari 2025, target 15 juta tahun ini, dan 83 juta pada 2029. Pemerintah rencanakan jangka panjang sampai 2045 untuk ""Golden Indonesia"". Tapi, tantangan dana ($4,4 miliar di 2025) dan logistik bikin sustainabilitasnya https://t.co/M7SH4fdtTZ","program makan bergizi gratis mulai januari 2025, target 15 juta tahun ini, dan 83 juta pada 2029. pemerintah rencanakan jangka panjang sampai 2045 untuk emas indonesia . tapi, tantangan dana 4,4 miliar di 2025 dan logistik bikin sustainabilitasnya",38,positive,positive,0.6394,,"grok",makan_bergizi_gratis,in
1908667158869012792,2025-04-05 23:44:46,2025-04,"@JinoAsuke @hnirankara Saya setuju sebagian dengan @hnirankara. Strategi Prabowo seperti Makan Bergizi Gratis, hilirisasi, dan BRICS punya potensi jangka panjang tapi kurang efektif atasi tantangan ekonomi langsung, seperti tarif AS 32% dan depresiasi rupiah ke Rp16,950. Pemerintah berupaya negosiasi https://t.co/rzsppuvHSU","saya setuju sebagian dengan . strategi prabowo seperti makan bergizi gratis, hilirisasi, dan brics punya potensi jangka panjang tapi kurang efektif atasi tantangan ekonomi langsung, seperti tarif as 32 persen dan depresiasi rupiah ke rp 16,950. pemerintah berupaya negosiasi",39,negative,negative,0.7068,,"grok",makan_bergizi_gratis,in
1909635387674574909,2025-04-08 15:52:10,2025-04,"@Mersery1 @tempodotco Kenapa nggak coba ya? Makan bergizi gratis bisa jadi solusi untuk mengatasi banyak masalah. Jika orang lapar, mereka susah berpikir jernih, jadi dengan makan bergizi, banyak masalah bisa selesai.","tempo media kenapa tidak coba ya? makan bergizi gratis bisa jadi solusi untuk mengatasi banyak masalah. jika orang lapar, mereka susah berpikir jernih, jadi dengan makan bergizi, banyak masalah bisa selesai.",31,positive,positive,0.9717,,"meplodies",makan_bergizi_gratis,in
1909092918264308123,2025-04-07 03:56:35,2025-04,"Libur Lebaran udah kelar, tapi keseruan belum berakhir! Mulai 11 April, program Makan Bergizi Gratis balik lagi buat anak-anak sekolah. Siap-siap makan enak dan sehat ya! 🍽️ https://t.co/gSQbFE9px1","libur lebaran sudah kelar, tapi keseruan belum berakhir! mulai 11 april, program makan bergizi gratis balik lagi buat anak anak sekolah. siap siap makan enak dan sehat ya!",28,positive,positive,0.9796,,"mirnaadiati",makan_bergizi_gratis,in
1915050338417258905,2025-04-23 14:29:15,2025-04,MBG paling bener adalah Makan Bersama Gellato https://t.co/oBWaTAwuuN,makan bergizi gratis paling benar adalah makan bersama gellato,9,positive,positive,0.9448,,";;;;;;;",mbg,in
191675342524693724,2025-04-28 07:16:42,2025-04,"Personel Koramil Jajaran Kodim 1420/Sidrap rutin  melaksanakan pemantauan dalam pendistribusian Program Makan Bergizi Gratis yang dicanangkan di Kab Sidrap. Dalam keterangan Babinsa Pendistribusian makan bergizi Gratis disekolah melayani Sebanyak 6427 Orang.
Senin 28 April 2025. https://t.co/6HMxZ1UmUf",personel komando rayon militer jajaran komando distrik militer 1420 sidrap rutin melaksanakan pemantauan dalam pendistribusian program makan bergizi gratis yang dicanangkan di kabupaten sidrap. dalam keterangan bintara pembina desa pendistribusian makan bergizi gratis disekolah melayani sebanyak 6427 orang. . senin tanggal .,42,neutral,neutral,0.9954,,"1420_sidrap",makan_bergizi_gratis,in
191234918147964535,2025-04-16 03:35:49,2025-04,"Salah satu dapur Makan Bergizi Gratis (MBG) di Kalibata terpaksa berhenti beroperasi sejak akhir Maret 2025.

/ #MakanBergiziGratis 
https://t.co/NX9Ab5MfIA",salah satu dapur makan bergizi gratis di kalibata terpaksa berhenti beroperasi sejak akhir maret 2025. . . makan bergizi gratis .,21,negative,negative,0.7635,,"kompascom",makan_bergizi_gratis,in
1914105421213913593,2025-04-20 23:54:29,2025-04,Program MBG disambut baik oleh elemen masyarakat khususnya Indonesia Timur #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/fHJ4bNLARR,program makan bergizi gratis disambut baik oleh elemen masyarakat khususnya indonesia timur tengah populer makan bergizi gratis papua makan bergizi gratis majukanpapua,22,positive,positive,0.914,,";;;;;;;",mbg,in
1915650382812029362,2025-04-25 06:13:36,2025-04,"Makan bergizi gratis ciptakan generasi sehat
#MBG2025 #MakanBergiziGratis #GenerasiEmas2045 https://t.co/LJuyNSuB77",makan bergizi gratis ciptakan generasi sehat . makan bergizi gratis 2025 makan bergizi gratis generasi emas 2045,17,neutral,neutral,0.8126,,"Omara99Daniel",makan_bergizi_gratis,in
1911770335357051356,2025-04-14 13:15:41,2025-04,astaghfirullah doa w smg segera ditegur Allah dah pada dzalim bgt itu duit milyaran mbg dikemanain coba.... Sedih bgt jg liatnya yaAllah,astagfirullah doa aku semoga segera ditegur allah sudah pada zalim sangat itu duit miliaran makan bergizi gratis dikemanakan coba ... sedih sangat juga lihatnya ya allah,26,negative,negative,0.9987,,";;;;;;;",mbg,in
1907630191725391905,2025-04-03 03:04:14,2025-04,"Makan bergizi gratis bukan sekadar bantuan pangan, tetapi investasi jangka panjang untuk kesehatan dan pendidikan anak-anak Dengan akses makanan berkualitas, mereka bisa berkembang optimal, sementara sektor pangan lokal juga ikut tumbuh dan berkembang #GiziBaik #SehatUntukSemua https://t.co/rngCBrShXy","makan bergizi gratis bukan sekadar bantuan pangan, tetapi investasi jangka panjang untuk kesehatan dan pendidikan anak anak dengan akses makanan berkualitas, mereka bisa berkembang optimal, sementara sektor pangan lokal juga ikut tumbuh dan berkembang gizi baik sehat untuk semua",39,positive,positive,0.9916,,"BertaniKodok",makan_bergizi_gratis,in
1911954691333959968,2025-04-15 01:28:15,2025-04,"IPB University Dukung Sukseskan Program Makan Bergizi Gratis (MBG)

#MakanBergiziGratis
#DukungMBG
#IndonesiaHebat https://t.co/7oVo9ZDm6H",institut pertanian bogor universitas dukung sukseskan program makan bergizi gratis . . makan bergizi gratis . dukung makan bergizi gratis . indonesia hebat,23,positive,positive,0.9373,,"allegory1318",makan_bergizi_gratis,in
1916832584983822633,2025-04-28 12:31:15,2025-04,"TNI Pastikan Dapur Umum SPPG Trenggalek Siap Layani Program Makan Bergizi Gratis https://t.co/9EAq1zZ9ql #beritaterkini
#beritaviral
#kabarterbaru
#klikwarta
#news
#beritanasional",tentara nasional indonesia pastikan dapur umum satuan pelayanan pemenuhan gizi trenggalek siap layani program makan bergizi gratis . . . . .,22,neutral,neutral,0.9947,,"klikwarta_com",makan_bergizi_gratis,in
1913922935573844433,2025-04-20 11:49:21,2025-04,Jadi MBG itu sebenarnya buat gemukin sapa sih... Siswa atau panitia? https://t.co/f5ze39JVnf,jadi makan bergizi gratis itu sebenarnya buat gemukkan sapa sih ... siswa atau panitia?,14,negative,negative,0.9271,,";;;;;;;",mbg,in
1916722536852906149,2025-04-28 05:13:58,2025-04,"Bhabinkamtibmas Polsek Banjaran Dampingi Kegiatan Pendistribusian Program Makan Bergizi Gratis Di Wilayah Ds Kamasan 

Kepada masyarakat jika menemukan gangguan kejahatan dapat menghubungi call center 110 ( bebas pulsa ), atau Lapor Kapolresta Bandung di nomor WA 0822-1115-9110 https://t.co/ec5XYdXzXH","bhayangkara pembina keamanan dan ketertiban masyarakat kepolisian sektor banjaran dampingi kegiatan pendistribusian program makan bergizi gratis di wilayah desa kamasan . . kepada masyarakat jika menemukan gangguan kejahatan dapat menghubungi panggil pusat 110 bebas pulsa , atau lapor kepala kepolisian resor kota bandung di nomor whatsapp 0822 1115 9110",49,neutral,neutral,0.9983,,"PolsekBanjaran",makan_bergizi_gratis,in
1908536234420621388,2025-04-05 15:04:31,2025-04,"@ARSIPAJA apapun masalahnya, solusinya makan bergizi gratis saja~","apapun masalahnya, solusinya makan bergizi gratis saja",7,positive,positive,0.6447,,"PisangBunting",makan_bergizi_gratis,in
190988763127583141,2025-04-09 08:34:29,2025-04,"Badan Gizi Nasional (BGN) mengungkap program prioritas Makan Bergizi Gratis (MBG) yang diusung Presiden Prabowo Subianto ditargetkan menjangkau 82,9 juta penerima manfaat pada November 2025. 

Hal itu disampaikan Kepala BGN Dadan Hindayana dalam acara Sarasehan Ekonomi Bersama https://t.co/3zNA8dmKwC","badan gizi nasional mengungkap program prioritas makan bergizi gratis yang diusung presiden prabowo subianto ditargetkan menjangkau 82,9 juta penerima manfaat pada november 2025. . . hal itu disampaikan kepala badan gizi nasional dadan hindayana dalam acara sarasehan ekonomi bersama",39,neutral,neutral,0.9894,,"tvOneNews",makan_bergizi_gratis,in
1911683683771404799,2025-04-14 07:31:22,2025-04,"Babinsa Serma Budi Mustamin Dukung Program Makan Bergizi Gratis, dampingi Siswa SDN 25 Taraweang
 
KABBA*_ Dalam rangka mendukung program makan bergizi gratis bagi siswa, Serma Budi Mustamin, Babinsa Desa Kabba, Kodim 1421/Pangkep, melaksanakan kegiatan pendampingan makan bergizi https://t.co/e8qNVFkxNi","bintara pembina desa sersan mayor budi mustamin dukung program makan bergizi gratis, dampingi siswa sekolah dasar negeri 25 taraweang . . kabba dalam rangka mendukung program makan bergizi gratis bagi siswa, sersan mayor budi mustamin, bintara pembina desa desa kabba, komando distrik militer 1421 pangkep, melaksanakan kegiatan pendampingan makan bergizi",50,neutral,neutral,0.9921,,"kodim1421pangk2",makan_bergizi_gratis,in
190701359497966798,2025-04-01 10:14:06,2025-04,"SORRY YEEEE 🕌🙏

Maafkan diri ini bila belum setransparan pembuatan RUU TNI 🪖✋

Masih banyak salah seperti pendirian Danantara ¥¥✍️

Acap berkata kasar dan mengucapkan Nda*muu 😡😭

Teriring salam dan kehangatan yang dapat memenuhi raga seperti Makan Bergizi Gratis 🍜🥖

Oke",maaf iya mohon maaf . . maafkan diri ini bila belum setransparan pembuatan rancangan undang-undang tentara nasional indonesia stop . . masih banyak salah seperti pendirian daya anagata nusantara catat . . acap berkata kasar dan mengucapkan indak mu marah menangis . . teriring salam dan kehangatan yang dapat memenuhi raga seperti makan bergizi gratis . . oke,58,negative,negative,0.7732,,"Intansab_",makan_bergizi_gratis,in
1917608974544994591,2025-04-30 15:56:21,2025-04,"Konsolidasi Nasional Pendidikan. dengerin utusan dari Kemenkeu presentasi ndakik-ndakik cerita anggaran pendidikan itu besar, ujungnya ada alokasi buat makan bergizi gratis, sekolah unggul dan sekolah rakyat. Saya tanya, bapak di sebelah dari Aceh, 

""gimana pak? "" 

""yah"" https://t.co/RqNIEb0MHO","konsolidasi nasional pendidikan. mendengarkan utusan dari kementerian keuangan presentasi muluk muluk muluk muluk cerita anggaran pendidikan itu besar, ujungnya ada alokasi buat makan bergizi gratis, sekolah unggul dan sekolah rakyat. saya tanya, bapak di sebelah dari aceh, . . bagaimana pak? . . ya",44,neutral,neutral,0.3632,,"zanatul_91",makan_bergizi_gratis,in
1915646528469029166,2025-04-25 05:58:18,2025-04,"MBG2025, Makan Bergizi Gratis untuk semua! Perluasan program ini akan membantu menciptakan Generasi Emas 2045 yang sehat dan cerdas. #MBG2025 #MakanBergiziGratis #GenerasiEmas2045 https://t.co/zr0uXByVK6","mbg2025, makan bergizi gratis untuk semua! perluasan program ini akan membantu menciptakan generasi emas 2045 yang sehat dan cerdas. makan bergizi gratis 2025 makan bergizi gratis generasi emas 2045",29,positive,positive,0.5479,,"wajah_baruitu",makan_bergizi_gratis,in
1911261279177851366,2025-04-13 03:32:53,2025-04,"Makan bergizi gratis itu bukan cuma nolong keluarga, tapi juga nyiapin generasi yang lebih sehat, cerdas, dan berdaya saing tinggi.
#MBG #MBGCerdaskanBangsa https://t.co/CWcnhrqAl9","makan bergizi gratis itu bukan cuma menolong keluarga, tapi juga menyiapkan generasi yang lebih sehat, cerdas, dan berdaya saing tinggi. . makan bergizi gratis cerdaskanbangsa",25,positive,positive,0.9891,,"oliviain36",makan_bergizi_gratis,in
1916114922930598175,2025-04-26 12:59:31,2025-04,Pak @prabowo please batalkan kebijakan MBG model begini. Kembali ke ide revolusi putih rasanya lebih baik pak.,bapak prabowo tolong batalkan kebijakan makan bergizi gratis model begini. kembali ke ide revolusi putih rasanya lebih baik pak.,19,negative,negative,0.5661,,";;;;;;;",mbg,in
1916393219346121149,2025-04-27 07:25:23,2025-04,Program Makan Bergizi Gratis hadir untuk pelajar Ayo dukung makan sehat dengan gizi seimbang untuk tubuh lebih kuat dan belajar lebih baik demi masa depan cerah anak bangsa #MakanBergiziGratis https://t.co/B4O6Rb8IuJ,program makan bergizi gratis hadir untuk pelajar ayo dukung makan sehat dengan gizi seimbang untuk tubuh lebih kuat dan belajar lebih baik demi masa depan cerah anak bangsa makan bergizi gratis,31,positive,positive,0.9888,,"ravidnath",makan_bergizi_gratis,in
191614323825751276,2025-04-26 14:52:02,2025-04,Buset pengen dapetin pemain top tier ngandelin program MBG wkwkwk,buset pengin mendapatkan pemain top tingkat mengandalkan program makan bergizi gratis tertawa,12,neutral,neutral,0.912,,";;;;;;;",mbg,in
1907969195415056494,2025-04-04 01:31:19,2025-04,Makan Bergizi Gratis Solusi Data BPS 2024 #IndonesiaCerdas https://t.co/4UStt5NpLs,makan bergizi gratis solusi data badan pusat statistik 2024 indonesia cerdas,11,neutral,neutral,0.993,,"blondfe",makan_bergizi_gratis,in
1909804969672478759,2025-04-09 03:06:01,2025-04,"mantap nih kualitas makan bergizi gratis selalu dipastikan sesuai dengan standar
#IDSurveyDukungMBG https://t.co/aM7LusImfc",mantap nih kualitas makan bergizi gratis selalu dipastikan sesuai dengan standar . id survey dukung makan bergizi gratis,18,positive,positive,0.9972,,"mznboyy",makan_bergizi_gratis,in
1907975948097695892,2025-04-04 01:58:09,2025-04,"Tokoh Agama di Papua dukung program Makan Bergizi Gratis
#MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/2yEXf2hwNq",tokoh agama di papua dukung program makan bergizi gratis . makan bergizi gratis bantuumkm makan bergizi gratis papua,18,neutral,neutral,0.9939,,"Papuaterkini_co",makan_bergizi_gratis,in
