id_str,created_at,period,full_text,word_count,username,user_id_str,favorite_count,retweet_count,reply_count,quote_count,lang,location,source_keyword,label,label_roberta,annotator_notes
1886604202996297877,2025-02-04 02:34:28,2025-02,"Kondisi ruwet akhir-akhir ini, penghematan besar-besaran akibat ""Makan Bergizi Gratis"" memperlihatkan bahwa adagium lama ini selalu berlaku: ""tidak ada makan siang gratis"" / ""there is no such thing as a free lunch.""",32,"YohanesSulaiman",276794166,130,56,0,3,in,,makan_bergizi_gratis,negative,,
1894737946890338382,2025-02-26 13:15:03,2025-02,"Program ini bertujuan memanfaatkan pekarangan secara optimal untuk mendukung ketahanan pangan nasional dan program makan bergizi gratis.

Ketua Umum Bhayangkari, Ny. Juliati Sigit Prabowo, menyatakan bahwa P2L akan menjadi model yang diterapkan di seluruh jajaran Polri.",36,hmsresmglkota,1243072763381698562,0,0,1,0,in,,makan_bergizi_gratis,neutral,,
1885682041225990257,2025-02-01 13:30:07,2025-02,Menuju indonesia swasembada pangan mari kita buat sendiri makan bergizi walau tidak gratis itu 🫵🏻 https://t.co/H8AfYQZoqC,16,"margaretapm_",376019057,2,0,3,0,in,,makan_bergizi_gratis,neutral,,
1885817095054827685,2025-02-01 22:26:46,2025-02,@dicky_novera Program Makan Bergizi Gratis (MBG) yang diluncurkan pemerintah Indonesia telah menunjukkan,12,"kalanganiseng",1246761867432742913,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1893800113073475641,2025-02-23 23:08:26,2025-02,"Demo Mahasiswa Bertajuk 'Indonesia Gelap' Jadi Sorotan South China Morning Post.

Berita yg dilaporkan :
1. Makan Bergizi Gratis yang kurang bermanfaat membuat APBN terkuras 446 triliun per th

2. Pencopotan militer dari posisi sipil.

3. Reformasi Kepolisian. https://t.co/G31Qf832EJ",39,SuwandaBen,2718336037,15,6,1,0,in,,makan_bergizi_gratis,negative,,
1889955276587245989,2025-02-13 08:30:26,2025-02,Program Makan Bergizi Gratis Dorong Pertumbuhan Ekonomi dan Kesejahteraan Desa https://t.co/j3eOTc2pjq,11,"riskidwis93",1664905037058039808,1,0,0,0,in,,makan_bergizi_gratis,neutral,,
1894339143519617109,2025-02-25 10:50:21,2025-02,"Dalam makan bergizi gratis, tampak sekali Prabowo memaksakan proyek itu dengan segala acara, termasuk mengorbankan pelayanan publik dan program lain.",20,tempodotco,18129942,14,2,1,0,in,,makan_bergizi_gratis,negative,,
1891081455926657028,2025-02-16 11:05:28,2025-02,Ada menu Program MBG ditemukan Ulat&amp; Lalat. Ada jg Bika Ambon Ci Mehong ditemui byk kutu. Ya ampun kok bsa sih MBG yg katanya diawasi Ahli Gizi bikin makanan sejorok itu jg Ci Mehong yg suka review2 produk bikin kue dipenuhi byk kutu? Ada rambut aja aku jijik apalgi ada binatang,51,";;;;;;",1688663918099812353,3,0,0,0,in,,mbg,negative,,
1891212804318744817,2025-02-16 19:47:24,2025-02,Makan Bergizi Gratis tanpa melihat kondisi pendidikan di negaranya wkwkw,10,distinctv_,1513097643257331712,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1894593535757984037,2025-02-26 03:41:13,2025-02,"MONITORING PELAKSANAAN PEMBERIAN MAKAN BERGIZI GRATIS
SMP Negeri 16 Ambon (jumlah siswa 158 orang)
Kegiatan monitoring dilakukan pada Selasa 14 Januari dan Kamis 16 Januari 2024. https://t.co/0PtU0mzvKl",27,kemenham_maluku,1886746147580207105,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1890259709309120924,2025-02-14 04:40:08,2025-02,"@Karismaang Stunting itu karena mak bapaknya ga ada duit ngasih makan bergizi di rumah. 
Solusi jangka panjang yaa sejahterakan keluarga masyarakat bukan kasih makan gratis
Koplaakk",26,"blackself_",1260173515359043585,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1888100939913117906,2025-02-08 05:41:57,2025-02,"Program Makan Bergizi Gratis perlu evaluasi lebih lanjut untuk memastikan efektivitasnya.
#EvaluasiProgram #MakanBergiziGratis https://t.co/jqSzQqKFmc",14,"wewepratikno99",1575145355410558976,1,0,0,0,in,,makan_bergizi_gratis,neutral,,
1889923247694836165,2025-02-13 06:23:09,2025-02,"At this stage, gue bakal bangga buat dipanggil ""anak abah"" karena look what we've lost just for makan bergizi gratis yang dananya mempreteli anggaran anggaran penting",26,"swanszlake",1509142209547104256,2,0,0,0,in,,makan_bergizi_gratis,positive,,
1887054492379832713,2025-02-05 08:23:45,2025-02,"@ardisatriawan Pointnya ""memang bgtu aturannya"". Trus bermimpi bisa menciptakan generasi dgn SDM berkualitas tinggi hanya bermodalkan program makan bergizi gratis???? Mustahil, jika sistem dunia pendidikan kita tidak direvolusi total.",29,"Ama_xxii",1139304012992225280,1,0,0,0,in,,makan_bergizi_gratis,negative,,
1885492357145264578,2025-02-01 00:56:23,2025-02,@raihanaulia_rar Semua demi makan bergizi gratis 😂😂,7,"Wahhyyoou",226464314,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1886609623161151709,2025-02-04 02:56:00,2025-02,"Viral di media sosial banyak mitra program Makan Bergizi Gratis mundur karena tak dibayar Badan Gizi Nasional. Kepala BGN buka suara.

https://t.co/SnFndb24xF",22,"detikcom",69183155,171,59,41,16,in,,makan_bergizi_gratis,negative,,
1892885250260324428,2025-02-21 10:33:06,2025-02,lebih mewah dan bergizi dari makan bergizi gratis yang dibangga-banggain itu,11,jwtrsxx,1084626059209785344,0,0,0,0,in,,makan_bergizi_gratis,positive,,
188825801252104206,2025-02-08 16:06:06,2025-02,"@txtdaritng Stop program makan bergizi gratis, kembalikan anggaran ke masing2 K/L... biar normal lagi",14,"sikas_purnomo",1367845859489026048,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1889576430385737911,2025-02-12 07:25:02,2025-02,"Turut serta sukseskan Program Makan Bergizi Gratis, Satgas Yonif 144/JY Gelar Makan Siang Bersama Murid SD Kp. Assiki
https://t.co/JF4OsXBDSc https://t.co/o4C0Av0vUK",20,"pendam2",2987589918,3,1,0,0,in,,makan_bergizi_gratis,neutral,,
1894601324798644249,2025-02-26 04:12:10,2025-02,"Hashim: Makan Bergizi Gratis Bukan Proyek Buat Konglomerat
https://t.co/15y9WP6r7E",9,cnbcindonesia,847372542830444544,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
188886041491980713,2025-02-10 07:59:50,2025-02,"Presiden RI, Jenderal TNI (Purn.) H. Prabowo Subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis (MBG) melalui program Asta Cita. Untuk mendukung terwujudnya program-program tersebut, 

Polri siap #SukseskanAstaCita https://t.co/67RnUECFSR",32,"PolsekNagreg",1184356553131839488,5,0,0,0,in,,makan_bergizi_gratis,neutral,,
1892420961787383823,2025-02-20 03:48:11,2025-02,@kegblgnunfaedh Ngapain kerja yg penting makan bergizi gratis kan?,9,Nadipa321,1620244214,0,0,0,0,in,,makan_bergizi_gratis,negative,,
189361463892922785,2025-02-23 10:51:26,2025-02,@Filekosonk demi makan bergizi tidak gratis ☝️,7,nanamiikent0,1498699157615230976,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1893919886998421707,2025-02-24 07:04:23,2025-02,"Polri mengawal pelaksanaan program makan bergizi gratis (MBG) kepada anak-anak di Taman Kanak-Kanak (TK) ABA Muhammadiyah, berkontribusi dalam peningkatan kesejahteraan masyarakat. Polri Mendukung #MakanBergiziGratis untuk Masyarakat, Komitmen Bakti Wujudkan Kebaikan Untuk Semua https://t.co/VvHejyY9SB",33,BagOpsPBMres,1596130605124579329,0,0,0,0,in,,makan_bergizi_gratis,positive,,
188985558581193564,2025-02-13 01:54:18,2025-02,"aku juga bingung sama target program makan gratis ini. niatnya kan menghindari stunting, tapi yang dapet makan gratis sampai anak SMA yg mereka gak bakal kena stunting. kalau emng mau memberantas stunting, targetnya ya ibu hamil sama balita. lagian makan bergizi aj gk ada gizinya",45,"chlacyud",1400666422972272643,0,0,0,0,in,,makan_bergizi_gratis,negative,,
189390383527123776,2025-02-24 06:00:36,2025-02,"demi menyongsong program kerja Makan Bergizi Gratis, Polri turun langsung ke sekolah-sekolah dan berkontribusi terhadap kegiatan hebat ini demi Bakti Wujudkan Kebaikan #MakanBergiziGratis https://t.co/rRZdSHD61F",24,rainbowandfall,1250339153289437194,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1891722463039586566,2025-02-18 05:32:36,2025-02,@kegblgnunfaedh efek makan bergizi gratis https://t.co/zqjzLuLtr7,6,thejoefree,186836153,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1902197779398848716,2025-03-19 03:17:46,2025-03,@ekokuntadhi1 Coba kasi makan bergizi gratis di lantai bursa....siapa tau harga bisa naik....,13,"manusiarombeng",816480367259488257,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1897888983331295496,2025-03-07 05:56:09,2025-03,"Banten berkomitmen penuh untuk meningkatkan kualitas SDM dengan program Makan Bergizi Gratis! Bersama, kita wujudkan generasi sehat dan cerdas https://t.co/PZfijtIMHh",20,"FelisaTika",1565163318536708096,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1897571663841239241,2025-03-06 08:55:14,2025-03,Babinsa Koramil 07/Wonopringgo Kodim 0710/Pekalongan Korem 071/Wk Sertu Sambudi monitoring pelaksanaan penyaluran program Makan Bergizi Gratis di wilayah binaannya. https://t.co/dVs0rXpp6t,20,"kodim_0710",778788691804389378,1,0,0,0,in,,makan_bergizi_gratis,neutral,,
1897499552040804604,2025-03-06 04:08:41,2025-03,"Kepala Kejaksaan Tinggi Kepulauan Bangka Belitung, M. Teguh Darmawan, bersama Asitel Fadil Regan dan Kasi Bidang Intelijen, mengikuti Sosialisasi Sistem Pelaporan Pelaksanaan Makan Bergizi Gratis (MBG) melalui aplikasi Inteliz secara virtual. https://t.co/X3s1GEnP9d",32,"BabelKejati",1276531309456666624,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1903200789033803795,2025-03-21 21:43:22,2025-03,Udah tau disana akses pendidikan susah malah lebih mentingin MBG benerin dulu noh jalan sama sekolahnya tegasin ke daerahnya. Ini mah mau tegas setengah² dah aneh bat,27,";;;;;;;",1790224186360934401,0,0,0,0,in,,mbg,negative,,
1897856251046117765,2025-03-07 03:46:05,2025-03,mon maaf nih makan bergizi gratis bisa stop aja gksih 😭,11,"aellke_",1612003244573851654,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1904069624708079725,2025-03-24 07:15:49,2025-03,Program makan bergizi gratis bermanfaat untuk mengurangi food waste https://t.co/ulrRqE7NcG,10,"HidupNusantara",1564623681393131524,0,0,1,0,in,,makan_bergizi_gratis,neutral,,
1897978277660348652,2025-03-07 11:50:58,2025-03,"Komisi Pemberantasan Korupsi (KPK) mengendus adanya potensi fraud dalam pelaksanaan makan bergizi gratis (MBG).

https://t.co/7AH5vGwBGs",15,"mediaindonesia",68930552,1,0,0,1,in,,makan_bergizi_gratis,neutral,,
1902069733329137992,2025-03-18 18:48:57,2025-03,"@jackjackparrr Semua keributan dan anjloknya market kerena program terbaik presiden yaitu Makan Bergizi Gratis.
https://t.co/vI8ku7JF4q",15,"lupadiri0_0",1549607043228585984,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1904008729655398408,2025-03-24 03:13:50,2025-03,"Rupanya UU TNI tersebut telah berdampak terhadap kehidupan perekonomian di masyarakat sebagai contoh nyata. Posisi direksi perum Bulog dijabat oleh Tentara, proyek strategis nasional dijalankan oleh tentara, program Makan Bergizi Gratis dieksekusi",32,"RamadhanSy22617",1749972615958278144,0,0,1,0,in,,makan_bergizi_gratis,positive,,
1900379504796959221,2025-03-14 02:52:35,2025-03,"Penyaluran MBG Makan Bergizi Gratis diwilayah Kabupaten Sukoharjo sebagai wujud dukungan Program Pemerintah RI.

𝑺𝒖𝒌𝒔𝒆𝒔 𝑴𝒆𝒍𝒂𝒍𝒖𝒊 𝑲𝒆𝒃𝒆𝒓𝒔𝒂𝒎𝒂𝒂𝒏 🤝ProgramMakanBergiziGratis 
#PolisiSukoharjo 
#PolisiHadir 
#MakanBergiziGratis https://t.co/EpYoWcy9b3",22,"PolisiSukoharjo",740058303816863745,4,0,0,0,in,,makan_bergizi_gratis,neutral,,
1898750787586867681,2025-03-09 15:00:39,2025-03,"ada lagi usulan saran dari Anggota DPD, kalau rakyat jg urunan untuk makan bergizi gratis. kl di ""acc"" jangan jangan ntar semua program pemerintah bakal rakyat diarahkan untuk gotong royong urunan...?

#rakyat #indonesia #negara #MakanBergiziGratis #negara #merahputih #pemerintah",38,"yousee_fauzi",775916312,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1906721831090077899,2025-03-31 14:54:44,2025-03,Kenapa ya rata-rata pengkritik Makan Bergizi Gratis itu kritiknya ngga substansial? Mana analoginya jelek lagi soal meke-up,17,"arja_raihan",1229150657350782976,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1896485272562565527,2025-03-03 08:58:18,2025-03,Tepis Keraguan Zulhas Tunggu Instruksi Prabowo soal MBG https://t.co/cc2rvBG1I2,9,";;;;;;;",847372542830444544,0,0,0,0,in,,mbg,neutral,,
1898980579825102924,2025-03-10 06:13:46,2025-03,"Anak-Anak Papua, Generasi Hebat dengan Makan Bergizi Gratis

Setiap anak berhak tumbuh sehat, cerdas, dan kuat. Program #MakanBergiziGratis hadir untuk memastikan anak-anak Papua
@kompascom 

#GenerasiHebat #PapuaSehat #MakanBergizi #StuntingFree #IndonesiaSehat https://t.co/MJOpXXozVy",30,"AgungLa03498428",1825382097038856192,2,0,2,0,in,,makan_bergizi_gratis,positive,,
190089773610037692,2025-03-15 13:11:51,2025-03,Coba deh pemerintah hentiin dulu MBG nya danantara dipending dulu fokus buat ngasih stimulus ke masyarakat sekarang banyak pabrik yang tiba-tiba tutup orang kehilangan pekerjaan uang yang beredar sebagai stimulus usaha-usaha kecil terlalu sedikit.,34,";;;;;;;",2247270222,1,0,0,0,in,,mbg,negative,,
1898665190964756513,2025-03-09 09:20:31,2025-03,iso isone nang banjir sek mbg ae wo ikulo seng omahe terdampak mbok to dikeki fasilitas gae bantu2 ngeresiki dikek i bantuan sandang pangan papan ga mbg tok ae cok aneh og pres siji iki,35,";;;;;;;",1120114443046674432,0,0,0,0,in,,mbg,negative,,
1900075957295473013,2025-03-13 06:46:24,2025-03,"📢 Perkuat Ketahanan Pangan, Perkaya Analisis Fiskal! 🌱💡
 
Hallo Sobat #Tyflo!
 
Kanwil DJPb Prov. NTT sebagai Regional Chief Economist (RCE) turut mengambil peran dalam mendukung program Ketahanan Pangan Nasional yang menjadi prioritas, termasuk Makan Bergizi Gratis (MBG). https://t.co/my42BxnvOV",38,"djpbntt",1032514370104750080,0,0,1,0,in,,makan_bergizi_gratis,neutral,,
1905207363042414664,2025-03-27 10:36:47,2025-03,kebijakan publik yg masif tapi tidak dikaji dan direncanakan dengan matang mk kegagalanny akan brdampak besar dan lama. contoh: 1. bangun infra jor-joran jokowi kereta cepat bandara2 nganggur ikn dll dampak: utang nunpuk. 2. food estate kalimntn 2. MBG 3. Danantara,41,";;;;;;;",1826490021484134402,3,1,0,0,in,,mbg,negative,,
1903123290723586354,2025-03-21 16:35:25,2025-03,"@okinawa_kassi Makan bergizi gratis yg tetep kurang gizinya, dan respon org² ""namanya juga gratis!"" Lah yang dijanjiinkan ""makan BERGIZI gratis""🥲 sedih bgt dgn statement ky gini tuh

#TolakRevisiUUTNI
#PeringatanDarurat
#IndonesiaGelap 
#TolakDwifungsiABRI 
#SupremasiSipil
#TolakKembalinyaOrba",33,"Wynnops",1566430323163873280,0,0,1,0,in,,makan_bergizi_gratis,negative,,
1902978029313544578,2025-03-21 06:58:12,2025-03,"Kepala BGN Temui Jaksa Agung, Minta Awasi Penggunaan Anggaran MBG

Kepala Badan Gizi Nasional (BGN) Dadan Hindayana bertemu Jaksa Agung Sanitiar Burhanuddin di Kompleks Kejaksaan Agung, Jakarta, Kamis (20/3). Pertemuan itu membahas akselerasi program Makan Bergizi Gratis (MBG) https://t.co/KjZ2TBv36Y",39,"mediaindonesia",68930552,2,0,0,0,in,,makan_bergizi_gratis,neutral,,
1899244171736822098,2025-03-10 23:41:11,2025-03,"Janji politik yg dihambat pusat
https://t.co/KRoAzF5L6I

Program sarapan gratis DKI sempat dilarang lantaran dikhawatirkan memicu kebingungan di masyarakat terkait perbedaan dengan makan bergizi gratis, ini kata BGN.",27,"erwin_wd007",774911106,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1897306718121680951,2025-03-05 15:22:26,2025-03,"Waktu kampanye, yang paling disorot adalah Makan Bergizi Gratis. Waktu terpilih, dananya digunakan untuk Danantara. Good job.",17,"RayenHanjaya",231595057,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1906275144542421121,2025-03-30 09:19:45,2025-03,@benabdlwaheed @bobaflu @tanyarlfes Yg gratis hanya Makan Bergizi Gratis. 😉,10,"jevi_fernando",4103006292,0,0,1,0,in,,makan_bergizi_gratis,positive,,
1896518964987240828,2025-03-03 11:12:11,2025-03,"Pemerintah mulai Maret 2025 akan menyerap anggaran hingga 2 Triliun untuk program Makan Bergizi Gratis/MBG. Hal ini disampaikan oleh Menko Bidang Pangan, Zulkifli Hasan, Senin (3/3). 📸Irf
#BeritaElshinta https://t.co/N5ZsRVSVui",29,"RadioElshinta",121640063,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1906301680775561359,2025-03-30 11:05:12,2025-03,woaahhh bener aja makan bergizi gratis lebih penting daripada pendidikan,10,"jidantuiter",1753699549653372928,1,0,0,0,in,,makan_bergizi_gratis,negative,,
1903235473419669719,2025-03-22 00:01:11,2025-03,"makannya BODOH BANGET BANGET BANGET yang milih 02 karena program makan gratis bergizi nya itu. lu liat isinya apa itu bergizi??? nyampe 10k aja kaga. lagian yang dapet cuman anak sekolah, di luar itu gak dapet yeeee",37,"najaerninct",1273889659332866048,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1899536700151648276,2025-03-11 19:03:35,2025-03,"@budimandjatmiko @prabowo @gibran_tweet Gak ada yang salah, bro! program makan bergizi gratis, swasembada pangan &amp;amp; pengentasan kemiskinan emang mantap.",19,"geihenimeb55131",1675687559001944064,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1899329103809114201,2025-03-11 05:18:40,2025-03,Bergizi itu penting untuk tumbuh kembang anak bangsa. Ayo dukung program Makan Bergizi Gratis untuk generasi yang lebih sehat. #DukungGenerasiSehat #MakanBergiziGratis https://t.co/vgrSCs5KJJ,22,"wajah_baruitu",1562846317419737090,0,0,1,0,in,,makan_bergizi_gratis,positive,,
1898622592451575845,2025-03-09 06:31:15,2025-03,kayaknya bapak yg lebih perlu mbg daripada adekku,8,";;;;;;;",1387581647747371013,0,0,0,0,in,,mbg,negative,,
1904912034485198967,2025-03-26 15:03:15,2025-03,"@NamekTerbaik17 @viiiii144 @GOAL_ID Naaaahhh ini maksud gua SDM rendah ame iq jongkok tuh, wkwkwkwkwk
Udeeehh mending banyakan makan bergizi gratis aja bang biar pinter
Hubungannya apa masalah bola di kaitin ame nasionalisme?? Sesempit itukah pemikiran mu wahai anak kudanil??",39,"theontohod",1692438064050937856,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1906117487416201441,2025-03-29 22:53:17,2025-03,"MAKAN BERGIZI GRATIS

Dukung dan Sukseskan Program Makan Bergizi Gratis di Prov. Kaltara https://t.co/I8bYOwinOf",14,"Sarinah_jh",1385799303113838596,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1902109139423379784,2025-03-18 21:25:32,2025-03,"Produksi susu dari peternak lokal berperan penting dlm mendukung Program Makan Bergizi Gratis!

Melalui pengolahan susu segar menjadi produk berkualitas, tdk hanya meningkatkan kesejahteraan peternak tetapi juga meningkatkan kualitas asupan gizi bagi anak @ditjen_pkh

#DitjenPKH",35,"bptusembawa",821608397040746497,5,0,0,0,in,,makan_bergizi_gratis,positive,,
1897963190874783911,2025-03-07 10:51:01,2025-03,Anggota Komisi IX DPR RI Tutik Kusuma Wardhani memastikan program makan bergizi gratis (MBG) memberdayakan pelaku UMKM karena melibatkan pelaku dan tenaga kerja lokal. https://t.co/OsscoAoy4x,25,"antaranews",18071520,0,0,1,0,in,,makan_bergizi_gratis,neutral,,
1906007773101568155,2025-03-29 15:37:19,2025-03,"Makan bergizi, masa depan sehat! Program Makan Bergizi Gratis Prabowo-Gibran jadi solusi malnutrisi di Indonesia. Langkah progresif untuk generasi yang lebih baik. #MakanBergiziGratis #MBG https://t.co/QBA1Na54gc",25,"JokoWijaya68649",1836312547072577538,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1898740645168107755,2025-03-09 14:20:21,2025-03,ngeles muulu.. MBG 8 REBU DAPET APEEE??? rakyat Indonesia nih bener² diuji kesabarannyaa tiap hari adee aje gebrakan pemerentah https://t.co/uYuTEqb07A,20,";;;;;;;",1331650559518990336,117,10,22,15,in,,mbg,negative,,
1898846957701132369,2025-03-09 21:22:48,2025-03,YA KAN EMANG LAGI PANDEMI TOLOL. KALO INI ADA PANDEMI APA PANTEK???? PANDEMI MBG &amp; DANANTARA????????,16,";;;;;;",1243920061003227136,1,0,0,0,in,,mbg,negative,,
1900680340118925523,2025-03-14 22:48:00,2025-03,"Makan bergizi gratis vs Jalan Bagus demi kelancaran semua kegiatan rakyat.

Efek efisiensi pemotongan anggaran demi MBG. https://t.co/nkG0MjG1f8",18,"Vanila_MistD",1329254737804333058,17,1,0,0,in,,makan_bergizi_gratis,positive,,
1899237180234711539,2025-03-10 23:13:24,2025-03,"Menu Makan Bergizi Gratis (MBG) Selama Ramadan Telah Sesuai dan Aman

#MakanBergiziGratisRamadhan https://t.co/BTIJP27Z8n",13,"KotaNusantara",922669790,65,67,259,0,in,,makan_bergizi_gratis,positive,,
1899172188512768198,2025-03-10 18:55:09,2025-03,"Babinsa Kediri kawal distribusi Makan Bergizi Gratis untuk anak sekolah, dukung kesehatan generasi muda. Simak selengkapnya disini 👇👇👇 https://t.co/qQrUNDpqCX https://t.co/vkl9xHc4zt",20,"Pendam5",3193875739,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1896456722971300195,2025-03-03 07:04:51,2025-03,@vyowiz1 Makan bergizi gratis yang keren,6,"anamipit",81328495,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1906339103362433456,2025-03-30 13:33:54,2025-03,"Sungguh luar biasa Kebahagiaan anak-anak pelajar di Papua menerima makan bergizi gratis

Selamat Hari Raya Idul Fitri 2025 M Syahrini mudik Ramadhan Dirumah Selamat Lebaran Eid Mubarak Minal Mohon Allah SWT Maafin Taqabbalallahu Minna Wa Minkum Opor Ketupat Rendang https://t.co/xUMKJniafC",40,"ErlandoFauzi",215612190,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1897847082507289045,2025-03-07 03:09:39,2025-03,"2. Dalam suasana yang hangat dan produktif, Presiden Prabowo membahas sejumlah isu, termasuk program makan bergizi gratis, pembangunan infrastruktur, penguatan industri tekstil, hingga upaya swasembada pangan dan energi. Selain itu, industrialisasi dan pengelolaan investasi https://t.co/I5ZabRiSbO",35,"KemensetnegRI",3522129133,19,10,17,3,in,,makan_bergizi_gratis,neutral,,
1905271972877238756,2025-03-27 14:53:31,2025-03,"@tempodotco Lho, namanya aja MBG. Makan Bergizi Gratis. Kok vendor dan staf minta dibayar? Harusnya ya gratis. Mana nasionalisme kalian? Apakah ini propaganda asing yg merusak nasionalisme? Jangan tanyakan apa yg negara telah berikan padamu, tapi tanyakan apa yg sudah kau berikan pada negara",44,"alfian_fdn",332030430,13,0,1,1,in,,makan_bergizi_gratis,negative,,
1903343853538603306,2025-03-22 07:11:51,2025-03,Pelaksanaan Program Makan Bergizi Gratis Akan Terus Di evaluasi Setiap Hari https://t.co/QTRMYLTfhi,12,"allegory1318",1549650487573524481,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1897192733141537068,2025-03-05 07:49:30,2025-03,"Program Makan Bergizi Gratis terbukti berhasil meningkatkan kehadiran siswa di sekolah-sekolah di Distrik Biak Timur Kab. Biak Numfor, Prov. Papua. Sejak penerapan program ini pada 17 hingga 26 Februari 2025 ratusan siswa menunjukkan antusiasme yang tinggi untuk hadir di sekolah. https://t.co/y7KwPHK0rq",41,"TerasTimurNews",1678406077073747970,6,0,0,0,in,,makan_bergizi_gratis,positive,,
1898557483830108215,2025-03-09 02:12:32,2025-03,Barisan Merah Putih Papua Mendukung Program Makan Bergizi Gratis #makanbergizigratis #mbg #papua https://t.co/U2tLWKdDum,13,"LumbungPolitik",1866324824601321472,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1896717194664481233,2025-03-04 00:19:53,2025-03,Makan Bergizi Gratis Tingkatkan SDM Anak Usia Dini https://t.co/jO8YhIvWEw,9,"PapuaPedjuang",1291552109180026880,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1904003189965496794,2025-03-24 02:51:49,2025-03,"Program makan bergizi gratis untuk memenuhi gizi anak-anak Indonesia. 

#PenuhiGiziIndonesia",10,"AidilMadzi",1564555450439241729,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1904766810857050226,2025-03-26 05:26:11,2025-03,Program Makan Bergizi Gratis mencerminkan visi Presiden untuk mempercepat pembangunan sumber daya manusia unggul dan mendukung cita-cita Indonesia Emas 2045. https://t.co/ZySTnGaAsI,21,"dinosartos",2506280550,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1902922375525703905,2025-03-21 03:17:03,2025-03,"@Akhlis_M @IDX_BEI Dengan logika yang sama, maka bisa dibilang bahwa buat apa orang single pajaknya dipake saweran kasih makan bergizi gratis ke anak-anak? Mereka nggak punya anak.",27,"supraban",48884938,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1902922427958772204,2025-03-21 03:17:16,2025-03,"Pemenuhan gizi anak tetap dilakukan di bulan Ramadhan dengan menu Makan Bergizi Gratis yang disesuaikan menu berbuka puasa
#MakanBergiziGratis #PrabowoGibran #MarhanYaRamadhan https://t.co/OQNYGLtA5k",22,"anggi_onitu",481914186,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1895908017973153871,2025-03-01 18:44:30,2025-03,Terima Kasih Pak Prabowo Atas Program Makan Bergizi Gratis #makanbergizigratis #mbg #papua https://t.co/dwmhWBB5tT,13,"LumbungPolitik",1866324824601321472,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1900432478902640793,2025-03-14 06:23:05,2025-03,"PONTIANAK - Program Makan Bergizi Gratis (MBG) secara resmi telah dimulai di Kota Pontianak. Penjabat Gubernur Kalimantan Barat, dr. Harisson, M.Kes., bersama Panglima Kodam XII/TPR, Mayjen TNI Jamallulael, S.Sos., https://t.co/BQbKNih8Dp., https://t.co/0LM4d6flUY",31,"kalbarprovgoid",1627498318497738753,0,0,1,0,in,,makan_bergizi_gratis,neutral,,
1898958699248439464,2025-03-10 04:46:49,2025-03,"Menu Makan Bergizi Gratis di Pontianak Saat Ramadan, Ada Roti hingga Susu Oleh Hi Pontianak https://t.co/6SvKTZIij3",16,"kumparan",759692754985242625,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1905138818950275267,2025-03-27 06:04:24,2025-03,Program Makan Bergizi Gratis bantu anak sehat dan cerdas! 🍽️ #MakanBergiziGratis #MBGTingkatkanKesejahteraan #DukungMBG https://t.co/LZEyLxhVEp,14,"aldinildo87",1618042010752925701,0,0,0,0,in,,makan_bergizi_gratis,positive,,
