id_str,label,period_label,text_bert,pre_label,confidence,conversation_id_str,created_at,favorite_count,full_text,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_keyword
1931362220195328483,positive,Bulan_6,makan bergizi gratis bukan orang tapi program makan bergizi gratis pemerintah prabowo sejak 2025 beri makan gratis buat anak sekolah balita ibu hamil disebut di khutbah iduladha masjid istiqlal karena sesuai nilai islam soal sedekah dan peduli sesama program ini bantu gizi,positive,0.9243,1930968272968851468,2025-06-07T14:46:50.000Z,0,"@BlackMa00604252 @denismalhotra @denismalhotra MBG bukan orang, tapi program ""Makan Bergizi Gratis"" pemerintah Prabowo sejak 2025, beri makan gratis buat anak sekolah, balita, ibu hamil. Disebut di khutbah Iduladha Masjid Istiqlal karena sesuai nilai Islam soal sedekah dan peduli sesama. Program ini bantu gizi,",,BlackMa00604252,in,,0,1,0,https://x.com/grok/status/1931362220195328483,1720665183188922368,grok,makan_bergizi_gratis
1931363039775003079,positive,Bulan_6,kehadiran makan bergizi gratis penting dalam rangka pemenuhan gizi anak bangsa,neutral,0.8885,1931363039775003079,Sat Jun 07 14:50:06 +0000 2025,0,Kehadiran MBG penting dalam rangka pemenuhan gizi anak bangsa https://t.co/AG9l11ULEO,https://pbs.twimg.com/media/Gs2UccVbsAAmppQ.jpg,,in,,0,0,0,https://x.com/undefined/status/1931363039775003079,1576058730072133632,;;;;;;;,mbg
1931365055930712274,negative,Bulan_6,prabowo katanya negara besar negara asing mencontoh makan bergizi gratis mu yang gagal itu prabowo ini apaan prabowo,negative,0.9956,1931365055930712274,Sat Jun 07 14:58:07 +0000 2025,0,wok katanya negara besar negara asing mencontoh mbg mu yang gagal itu wok ini apaaan wok,,,in,,2,2,0,https://x.com/undefined/status/1931365055930712274,1728471145408827392,;;;;;;;,mbg
1931367492695331064,negative,Bulan_6,koperasi sama makan bergizi gratis buat apa pendidikan sama kesehatan diabaikan bikin kebijakan tolol sangat anjg,negative,0.9882,1931367492695331064,Sat Jun 07 15:07:47 +0000 2025,0,koperasi sama mbg buat apa? pendidikan sama kesehatan diabaikan. bikin kebijakan tolol banget anjg,,,in,,0,0,0,https://x.com/undefined/status/1931367492695331064,840847007325413376,;;;;;;;,mbg
1931378182571368918,positive,Bulan_6,makan bergizi gratis kunci masa depan indonesia mari kita selalu kawal program makan bergizi gratis untuk indonesia lebih baik,positive,0.9887,1931378182571368918,Sat Jun 07 15:50:16 +0000 2025,0,Makan Bergizi Gratis kunci masa depan Indonesia Mari kita selalu kawal Program MBG untuk Indonesia lebih baik @Forum_MBG #MakanBergiziGratis #MBGUntukPapua https://t.co/ScftDbgadf,https://pbs.twimg.com/media/Gs2iNVva8AAPQac.jpg,,in,,0,0,0,https://x.com/undefined/status/1931378182571368918,750323882649722880,;;;;;;;,mbg
1931385218650513706,negative,Bulan_6,memang militer militer ini tuh bikin kamu sinting deh wake up too early karena cewek harus godok wedang lah diurusan domestik anak sekolah ke abaikan sarapan kurang fokus nutrisi kurang makan bergizi gratis tidak jelas sorry ya tumbuh di keluarga punya bekgron militer tuh bikin ah,negative,0.9965,1931385218650513706,Sat Jun 07 16:18:14 +0000 2025,0,Emang militer militer ini tuh bikin elu sinting deh. Wake up too early karena cewek harus godok wedang lah diurusan domestik. Anak sekolah ke skip sarapan kurang fokus nutrisi kurang mbg gak jelas. Sorry ya tumbuh di keluarga pnya bekgron militer tuh bikin ARGHHH,,,in,,0,1,0,https://x.com/undefined/status/1931385218650513706,1864399862,;;;;;;;,mbg
1931422206107771369,negative,Bulan_6,orang ini kayaknya kebayakn makan dari program makan bergizi gratis presentasi hasil tambang antara penambang dan pemerintah diatur undang disitu jls yang didapat pemerintah hya beberapa persen itupun kalau pemiliknya jujur kalau tidak paling tidak ada 1 persen boro boro buat bangunan,positive,0.7603,1931307652669128841,2025-06-07T18:45:12.000Z,0,"@sukmawijaya91 @jhonsitorus_19 Orang ini kayaknya kebayakn makan dr Program Makan Bergizi Gratis.
Presentasi hasil tambang antara penambang dn pemerintah diatur undang"" disitu jls yg didapat pemerintah hya beberapa persen, Itupun klu pemiliknya jujur, klu gk paling"" gk ada 1%
boro"" boro buat bangunan",,sukmawijaya91,in,,0,0,0,https://x.com/Pejantan2026/status/1931422206107771369,1126905223971127297,Pejantan2026,makan_bergizi_gratis
1931422228304011650,positive,Bulan_6,program makan bergizi gratis hadir untuk sehatkan generasi penerus bangsa,positive,0.711,1931422228304011650,Sat Jun 07 18:45:17 +0000 2025,0,Program Makan Bergizi Gratis hadir untuk sehatkan generasi penerus bangsa #MakanBergiziGratis #IndonesiaEmas2045 #ManfaatMBG #DukungMBG https://t.co/iijrnon90N,https://pbs.twimg.com/media/Gs3KN1_akAAhaRS.jpg,,in,,0,0,0,https://x.com/undefined/status/1931422228304011650,2533844444,;;;;;;;,mbg
1931422365482955055,positive,Bulan_6,program makan bergizi gratis adalah program yang diharapkan dapat meningkatlan kualitas sdm indonesia,neutral,0.8531,1931422365482955055,Sat Jun 07 18:45:50 +0000 2025,0,Program MBG adalah Program yang diharapkan Dapat Meningkatlan Kualitas SDM Indonesia #MakanBergiziGratis #IndonesiaEmas2045 #ManfaatMBG #DukungMBG https://t.co/mfWY7D7BmZ,https://pbs.twimg.com/media/Gs3KZ9ga4AAcwLR.jpg,,in,,0,0,0,https://x.com/undefined/status/1931422365482955055,1620159172913545217,;;;;;;;,mbg
1931422392750162144,positive,Bulan_6,makan bergizi gratis bantu wujudkan sumber daya manusia yang unggul,positive,0.9258,1931422392750162144,Sat Jun 07 18:45:57 +0000 2025,0,Makan Bergizi Gratis Bantu Wujudkan Sumber Daya Manusia Yang Unggul #MakanBergiziGratis #IndonesiaEmas2045 #ManfaatMBG #DukungMBG https://t.co/2Cq8a1BS7I,https://pbs.twimg.com/media/Gs3KbiQaIAAH5Kp.jpg,,in,,0,0,0,https://x.com/undefined/status/1931422392750162144,1620159172913545217,;;;;;;;,mbg
1931558674935271451,positive,Bulan_6,program makan bergizi gratis untuk meningkatkan kualitas hidup generasi mendatang,neutral,0.9157,1931558674935271451,2025-06-08T03:47:29.000Z,1,Program Makan Bergizi Gratis Untuk Meningkatkan Kualitas hidup Generasi Mendatang https://t.co/qmkIoSCchA,https://pbs.twimg.com/media/Gs5GYM2W8AA6Tsv.jpg,,in,,0,0,0,https://x.com/restifuzy/status/1931558674935271451,714232837,restifuzy,makan_bergizi_gratis
1931606835175592173,neutral,Bulan_6,tim sterad mabesad tinjau dapur sehat kodim 0707 per wonosobo siap dukung program makan bergizi gratis,neutral,0.9965,1931606835175592173,2025-06-08T06:58:51.000Z,3,"Tim Sterad Mabesad Tinjau Dapur Sehat Kodim 0707/Wonosobo, Siap Dukung Program Makan Bergizi Gratis! https://t.co/5SNg7V6o2b",https://pbs.twimg.com/media/Gs5yLMha4AA-5uX.jpg,,in,,0,1,0,https://x.com/Korem072Pmk/status/1931606835175592173,3119462413,Korem072Pmk,makan_bergizi_gratis
1931639513987862982,neutral,Bulan_6,sosialisasi program makan bergizi gratis hadir di tabanan bali,neutral,0.9977,1931639513987862982,2025-06-08T09:08:42.000Z,0,Sosialisasi Program Makan Bergizi Gratis Hadir di Tabanan Bali https://t.co/sd05xf59fO,,,in,,0,0,0,https://x.com/KuretaID/status/1931639513987862982,1369734116191608833,KuretaID,makan_bergizi_gratis
1931695722916896850,positive,Bulan_6,selamat sebanyak 593 bintara kompetensi khusus polri yang direkrut untuk menyukseskan ketahanan pangan dan program makan bergizi gratis makan bergizi gratis telah dilantik mereka terdiri dari 434 polisi laki laki dan 159 polisi wanita polwan,neutral,0.9885,1931695722916896850,2025-06-08T12:52:04.000Z,0,Selamat Sebanyak 593 bintara kompetensi khusus Polri yang direkrut untuk menyukseskan Ketahanan Pangan dan Program Makan Bergizi Gratis (MBG) telah dilantik. Mereka terdiri dari 434 polisi laki-laki dan 159 polisi wanita (polwan). https://t.co/TM9xdprmrv,https://pbs.twimg.com/media/Gs7DA7EbYAAo2gL.jpg,,in,,0,0,0,https://x.com/PolsekKuaro/status/1931695722916896850,1787347707520299008,PolsekKuaro,makan_bergizi_gratis
1931972306697674891,positive,Bulan_6,program makan bergizi gratis dapat memberdayakan pelaku usaha lokal badan usaha milik desa bumdes dan diharapkan mampu mendongkrak perekonomian lokal dan membuka lapangan kerja baru lanjutkan makan bergizi gratis burger king libur yogyakarta pagii npwp cuti senin,neutral,0.9687,1931972306697674891,2025-06-09T07:11:06.000Z,1,"Program makan bergizi gratis dapat memberdayakan pelaku usaha lokal, Badan Usaha Milik Desa (BUMDes) dan diharapkan mampu mendongkrak perekonomian lokal dan membuka lapangan kerja baru. Lanjutkan MBG
#MBGuntukIndonesiaHebat
. 
Burger King Libur Yogyakarta Pagii NPWP Cuti Senin https://t.co/JGCenBvqaB",https://pbs.twimg.com/media/Gs--kGjbQAAYf4-.jpg,,in,,0,0,0,https://x.com/ExxaLatifa/status/1931972306697674891,1307860511317352450,ExxaLatifa,makan_bergizi_gratis
1931972905895903277,positive,Bulan_6,cerita di dapur makan bergizi gratis untuk mewujudkan masa depan yang cerah harapn dan semangat mnciptakn generasi yang sehat cerdas dan berdaya saing dari dapur makan bergizi gratis mewujudkan mimpi anak indonesia lanjutkan makan bergizi gratis burger king libur yogyakarta pagii npwp,positive,0.9707,1931972905895903277,2025-06-09T07:13:29.000Z,1,"Cerita di dapur makan bergizi gratis untuk mewujudkan masa depan yang cerah harapn dan smangat mnciptakn generasi yang sehat, cerdas, dan berdaya saing dari Dapur MBG mewujudkan mimpi anak Indonesia. Lanjutkan MBG
#MBGuntukIndonesiaHebat
. 
Burger King Libur Yogyakarta Pagii NPWP https://t.co/wM8aD8bKsL",https://pbs.twimg.com/ext_tw_video_thumb/1931972834840223744/pu/img/67brrUjEMg9JmJJK.jpg,,in,,0,0,0,https://x.com/ExxaLatifa/status/1931972905895903277,1307860511317352450,ExxaLatifa,makan_bergizi_gratis
1931985529928847493,positive,Bulan_6,program makan bergizi gratis bikin anak anak makin semangat sekolah karena perut kenyang pikiran pun tenang,positive,0.9974,1931985529928847493,2025-06-09T08:03:39.000Z,0,"Program Makan Bergizi Gratis bikin anak-anak makin semangat sekolah karena perut kenyang, pikiran pun tenang #ManfaatMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/IaGFEX435O",https://pbs.twimg.com/media/Gs_KmbAasAA62--.jpg,,in,,0,0,0,https://x.com/chechelsiie/status/1931985529928847493,1382522331289907203,chechelsiie,makan_bergizi_gratis
1932254785283199210,positive,Bulan_6,peran ahli gizi dalam program makan bergizi gratis makan bergizi gratis lanjutkan makan bergizi gratis keren gerindra kementerian kesehatan,neutral,0.9943,1930478863483842917,2025-06-10T01:53:35.000Z,1,"@filarachmad Peran Ahli Gizi dalam Program Makan Bergizi Gratis MBG

Lanjutkan MBG Keren ♥️ 
@Gerindra
@KemenkesRI
@BPOM_RI https://t.co/A69r7TMi1m",https://pbs.twimg.com/media/GtC_fKWbwAARfs8.jpg,filarachmad,in,,0,0,1,https://x.com/gamafirst1/status/1932254785283199210,1725413776508497920,gamafirst1,makan_bergizi_gratis
1932307076380066045,positive,Bulan_6,program makan bergizi gratis berperan penting dalam membentuk generasi yang sehat dan produktif dengan pemenuhan gizi yang merata program ini mendukung terciptanya pondasi kuat bagi terwujudnya generasi emas,positive,0.9853,1932307064841539890,2025-06-10T05:21:22.000Z,0,"Program Makan Bergizi Gratis berperan penting dalam membentuk generasi yang sehat dan produktif. Dengan pemenuhan gizi yang merata, program ini mendukung terciptanya pondasi kuat bagi terwujudnya Generasi Emas
#MakanBergiziGratis #IndonesiaEmas2045 #IndonesiaHebatIndonesiaKuat https://t.co/MIWoOkvAIq",https://pbs.twimg.com/media/GtDvCDLawAAJ7zp.jpg,banget_siska,in,,0,0,0,https://x.com/banget_siska/status/1932307076380066045,3893859256,banget_siska,makan_bergizi_gratis
1932353638275723637,neutral,Bulan_6,kapolres bangli dalam hal ini diwakili oleh kapolsek bangli kompol dewa made suryatmaja bersama insatansi terkait hadiri kegiatan simbolis penyerahan paket makan bergizi gratis makan bergizi gratis yang pertama bertempat di sd negeri 2 landih selasa 10 per 6 per 2025,neutral,0.9872,1932353638275723637,Tue Jun 10 08:26:23 +0000 2025,3,Kapolres Bangli dalam hal ini diwakili oleh Kapolsek Bangli Kompol I Dewa Made Suryatmaja S.H. M H bersama insatansi terkait hadiri kegiatan Simbolis Penyerahan Paket Makan Bergizi Gratis (MBG) yang pertama bertempat di SD Negeri 2 Landih Selasa (10/6/2025). #Polripresisi https://t.co/ujTOoEsdlV,https://pbs.twimg.com/media/GtEZYaxb0AAoSdQ.jpg,,in,,0,0,0,https://x.com/undefined/status/1932353638275723637,1262287174227001344,;;;;;;;,mbg
1932378594581549189,neutral,Bulan_6,makan bergizi gratis babinsa koramil 1805 01 per waisai kota melaksanakan kegiatan pendistribusian makan sehat bergizi berjuangbersamarakyat bekerjadenganhati dihatirakyat prima,neutral,0.6735,1932378594581549189,Tue Jun 10 10:05:33 +0000 2025,2,MBG Babinsa Koramil 1805-01/Waisai Kota melaksanakan Kegiatan Pendistribusian Makan Sehat Bergizi #TNIAD #TNIADBerjuangBersamaRakyat #TNIADBekerjaDenganHati #TNIADdihatiRakyat #TNIADPrima #puspentni #dispenad #mabesad #mabestni https://t.co/vmV4F3mwgJ,https://pbs.twimg.com/media/GtEwFBTa8AAxQDX.jpg,,in,,0,1,2,https://x.com/undefined/status/1932378594581549189,795876543914348544,;;;;;;;,mbg
1932398940625965123,neutral,Bulan_6,saya tidak mengerti teknisnya tapi ini pilihan masuk akal suka tidak suka makan bergizi gratis kelihatannya bakal lanjut bahan baku yang belum industrialisasi kayak sayur dan buah ini yang secara supply besar kemungkinan tidak bisa mengikuti demand atau minimal ketersediaan tidak merata,positive,0.6145,1932398940625965123,Tue Jun 10 11:26:24 +0000 2025,1,Gw gak ngerti teknisnya tapi ini pilihan masuk akal. Suka gak suka MBG keliatannya bakal lanjut. Bahan baku yang belum industrialisasi kaya sayur dan buah ini yang secara supply besar kemungkinan gak bisa ngikutin demand (atau minimal ketersediaan gak merata),,,in,,0,0,0,https://x.com/undefined/status/1932398940625965123,516129340,;;;;;;;,mbg
1932404896256684042,positive,Bulan_6,program makan bergizi gratis memberi harapan anak-anak sekolah yang tidak tersedia sarapan setiap pagi di rumah mereka karena keadaan orang tua yang tidak mampu lanjutkan makan bergizi gratis agar sasaran semakin banyak serta merata terutama di daerah 3 elsam,positive,0.8448,1932404896256684042,Tue Jun 10 11:50:04 +0000 2025,2,Program MBG memberi harapan anak2 sekolah yg tidak tersedia sarapan setiap pagi di rumah mereka karena keadaan ortu yg tdk mampu Lanjutkan MBG agar sasaran semakin banyak serta merata terutama di daerah 3T #MBGWujudkanGenerasiHebat Elsam https://t.co/9yVAxKCcRG,https://pbs.twimg.com/ext_tw_video_thumb/1932404687271325696/pu/img/_HW-t-CNZa6q-pGu.jpg,,in,,0,0,1,https://x.com/undefined/status/1932404896256684042,1344272034994429952,;;;;;;;,mbg
1932408714922996000,positive,Bulan_6,program makan bergizi gratis tidak hanya tingkatkan kesehatan anak tapi juga dorong ekonomi ada penciptaan lapangan kerja peningkatan produktivitas pertanian sampai penguatan industri pangan lokal,neutral,0.6404,1932408714922996000,Tue Jun 10 12:05:14 +0000 2025,0,Program Makan Bergizi Gratis tak hanya tingkatkan kesehatan anak tapi juga dorong ekonomi! Ada penciptaan lapangan kerja peningkatan produktivitas pertanian &amp; penguatan industri pangan lokal. #DukungMBG #DukungMakanBergiziGratis #MakanBergiziGratis https://t.co/pIIrdkVzi0,https://pbs.twimg.com/media/GtFLeskbcAA86r2.jpg,,in,,0,0,0,https://x.com/undefined/status/1932408714922996000,1652310151096066051,;;;;;;,mbg
1932414895456497937,positive,Bulan_6,program makan bergizi gratis bukan hanya soal kesehatan anak tapi juga penggerak ekonomi membuka lapangan kerja mendongkrak pertanian dan memperkuat industri pangan lokal,positive,0.6239,1932414890997879060,2025-06-10T12:29:48.000Z,0,"Program Makan Bergizi Gratis bukan hanya soal kesehatan anak, tapi juga penggerak ekonomi: membuka lapangan kerja, mendongkrak pertanian, dan memperkuat industri pangan lokal.
#DukungMBG #MakanBergiziGratis https://t.co/iAA5KWThD3",https://pbs.twimg.com/media/GtFQzCvbsAA9FFo.jpg,BertaniKodok,in,,0,1,0,https://x.com/BertaniKodok/status/1932414895456497937,1564445082866323456,BertaniKodok,makan_bergizi_gratis
1932418125041225744,positive,Bulan_6,program makan bergizi gratis tidak hanya meningkatkan kesehatan anak anak tetapi juga mendorong pertumbuhan ekonomi melalui penciptaan lapangan kerja peningkatan produktivitas pertanian,positive,0.5194,1932418125041225744,2025-06-10T12:42:38.000Z,0,"Program Makan Bergizi Gratis tidak hanya meningkatkan kesehatan anak-anak, tetapi juga mendorong pertumbuhan ekonomi melalui penciptaan lapangan kerja, peningkatan produktivitas pertanian
#DukungMBG #DukungMakanBergiziGratis #MakanBergiziGratis https://t.co/0yCIdRkk2I",https://pbs.twimg.com/media/GtFUCDgaQAEEfnk.jpg,,in,,0,0,0,https://x.com/RaraSinta_12/status/1932418125041225744,1510600599062003715,RaraSinta_12,makan_bergizi_gratis
1932418905030701118,positive,Bulan_6,program makan bergizi gratis tidak hanya meningkatkan kesehatan anak anak tetapi juga mendorong pertumbuhan ekonomi melalui penciptaan lapangan kerja peningkatan produktivitas pertanian sampai penguatan industri pangan lokal,neutral,0.5887,1932418905030701118,2025-06-10T12:45:44.000Z,0,"Program Makan Bergizi Gratis tidak hanya meningkatkan kesehatan anak-anak, tetapi juga mendorong pertumbuhan ekonomi melalui penciptaan lapangan kerja, peningkatan produktivitas pertanian &amp; penguatan industri pangan lokal
#DukungMBG #DukungMakanBergiziGratis #MakanBergiziGratis https://t.co/L8X2boDivf",https://pbs.twimg.com/media/GtFUwNobEAAjzQ5.jpg,,in,,0,1,0,https://x.com/NabilaKeisha7/status/1932418905030701118,1358952377609408513,NabilaKeisha7,makan_bergizi_gratis
1932435988418310525,positive,Bulan_6,dampak positif makan bergizi gratis terasa langsung kesehatan anak membaik ekonomi lokal tumbuh pesat ini win win solution,positive,0.9973,1932435988418310525,Tue Jun 10 13:53:37 +0000 2025,0,Dampak positif Makan Bergizi Gratis terasa langsung! Kesehatan anak membaik ekonomi lokal tumbuh pesat. Ini win-win solution. #DukungMBG #DukungMakanBergiziGratis #MakanBergiziGratis https://t.co/zGIYduD54o,https://pbs.twimg.com/media/GtFkHP1bQAElHfw.jpg,,in,,0,0,0,https://x.com/undefined/status/1932435988418310525,1232571435203227648,;;;;;;;,mbg
1932439511302361304,neutral,Bulan_6,kasdim 0828 per sampang hadiri launching program makan bergizi gratis makan bergizi gratis di jrengik sampang,neutral,0.997,1932439511302361304,Tue Jun 10 14:07:37 +0000 2025,0,Kasdim 0828/Sampang Hadiri Launching Program Makan Bergizi Gratis (MBG) di Jrengik Sampang ----------- #KabupatenSampang #kodam5brw #korem084 #KodimSampang #tniprima #profesional #responsif #integratif #modern #adaptif #tniad #tni https://t.co/OTfBeSGomE,,,in,,0,0,0,https://x.com/undefined/status/1932439511302361304,908182734912217088,;;;;;;;,mbg
1932442185271857314,positive,Bulan_6,program makan bergizi gratis tidak hanya meningkatkan kesehatan anak anak tetapi juga mendorong pertumbuhan ekonomi melalui penciptaan lapangan kerja peningkatan produktivitas pertanian dan penguatan industri pangan lo,neutral,0.6413,1932442185271857314,Tue Jun 10 14:18:14 +0000 2025,0,Program Makan Bergizi Gratis tidak hanya meningkatkan kesehatan anak-anak tetapi juga mendorong pertumbuhan ekonomi melalui penciptaan lapangan kerja peningkatan produktivitas pertanian dan penguatan industri pangan lo #DukungMBG #DukungMakanBergiziGratis #MakanBergiziGratis https://t.co/vOXwITIhkC,https://pbs.twimg.com/media/GtFp4ohaIAAvqE5.jpg,,in,,0,1,0,https://x.com/undefined/status/1932442185271857314,1357113302858440706,;;;;;;;,mbg
1932446247153221928,neutral,Bulan_6,fyi hari ini di kecamatan saya program makan bergizi gratis mulai dijalankan deh begitu saja,neutral,0.5401,1932446247153221928,Tue Jun 10 14:34:23 +0000 2025,0,fyi hari ini di kecamatan gue program MBG mulai dijalankan. dah gitu aja. https://t.co/xfXefY8bKa,https://pbs.twimg.com/media/GtFtbXTbcAA5OzC.jpg,,in,,0,1,0,https://x.com/undefined/status/1932446247153221928,704483742,;;;;;;;,mbg
1932465619494228358,positive,Bulan_6,program makan bergizi gratis tidak hanya meningkatkan kesehatan anak anak tetapi juga mendorong pertumbuhan ekonomi melalui penciptaan lapangan kerja peningkatan produktivitas pertanian dan penguatan industri pangan lokal,positive,0.5157,1932465619494228358,Tue Jun 10 15:51:21 +0000 2025,0,Program Makan Bergizi Gratis tidak hanya meningkatkan kesehatan anak-anak tetapi juga mendorong pertumbuhan ekonomi melalui penciptaan lapangan kerja peningkatan produktivitas pertanian dan penguatan industri pangan lokal. #DukungMBG #DukungMakanBergiziGratis https://t.co/RpunP3P5SI,https://pbs.twimg.com/media/GtF_PWKbwAAqigU.jpg,,in,,0,1,0,https://x.com/undefined/status/1932465619494228358,1701527174355066880,;;;;;;;,mbg
1932477934700539991,positive,Bulan_6,makan bergizi gratis sehatkan anak kuatkan ekonomi bangsa,positive,0.9141,1932477934700539991,Tue Jun 10 16:40:17 +0000 2025,1,Makan Bergizi Gratis sehatkan anak kuatkan ekonomi bangsa #DukungMBG #DukungMakanBergiziGratis #MakanBergiziGratis https://t.co/Rsw3Hi1IwE,https://pbs.twimg.com/media/GtGKbqragAEnHKX.jpg,,in,,1,1,0,https://x.com/undefined/status/1932477934700539991,1532854259091673088,;;;;;;;,mbg
1932568974728048940,negative,Bulan_6,kata saya mah di atas anggaran makan bergizi gratis masih ada anggaran pendengung yang lebih mahal,negative,0.881,1932568974728048940,Tue Jun 10 22:42:03 +0000 2025,2,Kata gue mah di atas anggaran mbg masih ada anggaran buzzer yang lebih mahal,,,in,,1,3,0,https://x.com/undefined/status/1932568974728048940,1407173483914616833,;;;;;;;,mbg
1932582351265280153,positive,Bulan_6,mau sehat gampang makan bergizi gratis bareng gerakan prabowo di papua,neutral,0.9946,1932582351265280153,Tue Jun 10 23:35:12 +0000 2025,157,Mau sehat? Gampang makan bergizi gratis bareng gerakan Prabowo di Papua #MBGPapua https://t.co/94RT1mFqYv,https://pbs.twimg.com/ext_tw_video_thumb/1932581703668912128/pu/img/lTsO7b1v-3LLnHeg.jpg,,in,,0,247,167,https://x.com/undefined/status/1932582351265280153,1598495857225371648,;;;;;;;,mbg
1932597167363064281,positive,Bulan_6,makan bergizi gratis di indonesia merupakan landasan visi indonesia emas 2025 tengah hits papua majukanpapua,positive,0.5534,1932597167363064281,2025-06-11T00:34:05.000Z,1,Makan Bergizi Gratis di Indonesia merupakan landasan visi Indonesia Emas 2025 #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/xvP9PWAjES,https://pbs.twimg.com/media/GtH24c-aQAAt3cB.jpg,,in,,0,0,0,https://x.com/FitriAulia92_/status/1932597167363064281,1356941787487588355,FitriAulia92_,makan_bergizi_gratis
1932620555251036500,positive,Bulan_6,untuk menjadi mitra dapur program makan bergizi gratis makan bergizi gratis syaratnya adalah memiliki status hukum yang sah berkomitmen memberikan kontribusi secara berkelanjutan memiliki visi sampai misi yang sejalan dengan badan gizi nasional serta menentukan lokasi sampai kelompok sasaran yang terencana lanjutkan makan bergizi gratis cinta,positive,0.9678,1931986041940181252,2025-06-11T02:07:01.000Z,0,"@BANGSAygSUJUD @Kimberley_PS08 @are_inismyname @99propaganda @tonybulumanu @jatmiko99604253 @Ndons_Back @gtobing2903 @kiwalipitu @romoatheist @satriamadang88 Untuk menjadi mitra dapur Program Makan Bergizi Gratis (MBG),syaratnya adalah: memiliki status hukum yg sah, berkomitmen memberikan kontribusi secara berkelanjutan, memiliki visi &amp; misi yg sejalan dgn BGN, serta menentukan lokasi &amp; kelompok sasaran yg terencana

Lanjutkan MBG ❤️ https://t.co/sTqUX3RVAE",https://pbs.twimg.com/media/GtIMJx3aUAArEyY.jpg,BANGSAygSUJUD,in,,0,0,0,https://x.com/gamafirst1/status/1932620555251036500,1725413776508497920,gamafirst1,makan_bergizi_gratis
1932623718179876907,positive,Bulan_6,babinsa sorong barat dampingi pendistribusian makan bergizi gratis di 8 sekolah distrik sorong barat berjuangbersamarakyat bekerjadenganhati dihatirakyat prima,neutral,0.9872,1932623718179876907,2025-06-11T02:19:35.000Z,1,"Babinsa Sorong Barat Dampingi pendistribusian  Makan Bergizi Gratis Di 8 Sekolah Distrik Sorong Barat.

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima
#puspentni
#dispenad
#mabesad
#mabestni https://t.co/Ci0IkkGTMh",https://pbs.twimg.com/media/GtIO73wbMAARJ59.jpg,,in,,0,0,0,https://x.com/KodamKasuari/status/1932623718179876907,795876543914348544,KodamKasuari,makan_bergizi_gratis
1932630219548135443,neutral,Bulan_6,dapur makan bergizi gratis di pekanbaru diresmikan,neutral,0.9953,1932630219548135443,2025-06-11T02:45:25.000Z,0,Dapur Makan Bergizi Gratis di Pekanbaru Diresmikan https://t.co/a6MtsYvfPb,,,in,,0,0,0,https://x.com/windaratri12/status/1932630219548135443,1863452124,windaratri12,makan_bergizi_gratis
1932963380077473830,negative,Bulan_6,mantab makan bergizi gratis lauknya hanya sepotong tempe satu irisan kecil semangka sayuran cuma seuprit menu yang begini memang memenuhi standar gizi,positive,0.9972,1932963380077473830,2025-06-12T00:49:17.000Z,0,"Mantab !!

Makan bergizi gratis lauknya hanya sepotong tempe, satu irisan kecil semangka, sayuran cuma seuprit.
Menu yg begini memang memenuhi standar gizi ?",,,in,,0,1,1,https://x.com/DoankWarto/status/1932963380077473830,938664737369341952,DoankWarto,makan_bergizi_gratis
1932984301844639792,neutral,Bulan_6,pemantauan makan bergizi gratis yang dilaksanakan di sdn 2 sirnabakti kp medong desa sirnabakti kec pameungpeuk kab garut yang mana jumlah makanan yang diberikan sesuai jumlah siswa per seluruhnya sebanyak 256 siswa per adapun yang mendistribusikan makan bergizi gratis makan bergizi gratis ii,neutral,0.9628,1932984301844639792,2025-06-12T02:12:25.000Z,0,"Monitoring MBG yang dilaksanakan di SDN 2 SIRNABAKTI Kp. Medong Desa Sirnabakti Kec. Pameungpeuk Kab. Garut yang mana jumlah makanan yang diberikan sesuai jumlah siswa/i seluruhnya sebanyak 256 siswa/i, adapun yang mendistribusikan makan bergizi gratis (MBG) II https://t.co/HV4xmuYCKd",https://pbs.twimg.com/media/GtNW-Z9bMAAkAWk.jpg,,in,,0,0,0,https://x.com/POLSEKPAMEUNGP6/status/1932984301844639792,1430389731884343298,POLSEKPAMEUNGP6,makan_bergizi_gratis
1933035591744303597,positive,Bulan_6,pemerintah siapkan anggaran rp 300 triliun untuk program makan bergizi gratis 2026 dorong pertumbuhan ekonomi hingga 8 persen,neutral,0.998,1933035591744303597,2025-06-12T05:36:13.000Z,0,"Pemerintah siapkan anggaran Rp 300 triliun untuk program Makan Bergizi Gratis 2026, dorong pertumbuhan ekonomi hingga 8%. https://t.co/oWorvUzTrg",,,in,,1,0,0,https://x.com/Gen_cuan/status/1933035591744303597,188438662,Gen_cuan,makan_bergizi_gratis
