id_str,created_at,period,full_text,text_bert,bert_word_count,label,label_roberta,confidence_roberta,annotator_notes,username,source_keyword,lang
1877628931571933634,2025-01-10 08:09:56+00:00,2025-01,"@prabowoisme Program Makan Bergizi Gratis arahnya utk buat sediakan makanan sehat dan bergizi untuk yang membutuhkan, terutama anak-anak sekolah

Untuk Anak Kita","prabowo isme program makan bergizi gratis arahnya untuk buat sediakan makanan sehat dan bergizi untuk yang membutuhkan, terutama anak anak sekolah.. untuk anak kita",24,positive,neutral,0.8569,,sandii99i,makan_bergizi_gratis,in
1877629602807292010,2025-01-10 08:12:36+00:00,2025-01,"Petunjuk Teknis Makan Bergizi Gratis Belum Turun, Kantin SD Terdampak 

Selengkapnya silahkan baca di :
https://t.co/lYsMwh6jCX 

#memorandumsurabaya #memorandumdisway #makanbergizi #makangratis #kantinSD #terdampak","petunjuk teknis makan bergizi gratis belum turun, kantin sd terdampak.. selengkapnya silakan baca di... makan bergizi makan bergizi gratis",19,neutral,neutral,0.992,,SKHmemorandum,makan_bergizi_gratis,in
1877631112018907168,2025-01-10 08:18:36+00:00,2025-01,"Program Makan Bergizi Gratis bertujuan untuk memberikan makanan sehat dan bergizi untuk yang membutuhkan, terutama anak di setiap sekolah

Untuk Anak Kita","program makan bergizi gratis bertujuan untuk memberikan makanan sehat dan bergizi untuk yang membutuhkan, terutama anak di setiap sekolah.. untuk anak kita",22,positive,positive,0.9133,,ExzanDandil,makan_bergizi_gratis,in
1877634016414777523,2025-01-10 08:30:08+00:00,2025-01,"@Gribyzz Bagi anak-anak kami, program Makan Bergizi Gratis sangat bermanfaat untuk mendukung tumbuh kembang mereka.
Untuk Anak Kita","bagi anak anak kami, program makan bergizi gratis sangat bermanfaat untuk mendukung tumbuh kembang mereka.. untuk anak kita",18,positive,positive,0.9925,,Nandabayy,makan_bergizi_gratis,in
1877634683808416093,2025-01-10 08:32:48+00:00,2025-01,"@prabowoisme Dengan Makan Bergizi Gratis nutrisi siswa bisa penuhi
Untuk Anak Kita",prabowo isme dengan makan bergizi gratis nutrisi siswa bisa penuhi. untuk anak kita,13,positive,neutral,0.739,,NikitaAnanda7,makan_bergizi_gratis,in
1877636828498629056,2025-01-10 08:41:19+00:00,2025-01,"@Zakiiyah_an Program Makan Bergizi Gratis mendukung upaya nasional untuk menurunkan angka stunting.
Untuk Anak Kita",program makan bergizi gratis mendukung upaya nasional untuk menurunkan angka stunting.. untuk anak kita,14,positive,neutral,0.6923,,DenverVeer,makan_bergizi_gratis,in
1877637933542625399,2025-01-10 08:45:42+00:00,2025-01,"@ayundhaqh Dengan program Makan Bergizi Gratis, anak-anak mendapatkan nutrisi yang mendukung pertumbuhan optimal Untuk Anak Kita","dengan program makan bergizi gratis, anak anak mendapatkan nutrisi yang mendukung pertumbuhan optimal untuk anak kita",16,positive,positive,0.9409,,AlfianitaSusi,makan_bergizi_gratis,in
1877639757041197311,2025-01-10 08:52:57+00:00,2025-01,@ayundhaqh Program Makan Bergizi Gratis adalah langkah nyata untuk memastikan kebutuhan nutrisi anak terpenuhi Untuk Anak Kita,program makan bergizi gratis adalah langkah nyata untuk memastikan kebutuhan nutrisi anak terpenuhi untuk anak kita,16,positive,neutral,0.527,,AgusHiauu,makan_bergizi_gratis,in
1877640668845080959,2025-01-10 08:56:34+00:00,2025-01,"@ShenaSheira Dengan Makan Bergizi Gratis, Indonesia dapat memastikan bahwa anak-anak memiliki keseimbangan nutrisi yang penting untuk tumbuh dan berkembang optimal. Untuk Anak Kita","dengan makan bergizi gratis, indonesia dapat memastikan bahwa anak anak memiliki keseimbangan nutrisi yang penting untuk tumbuh dan berkembang optimal. untuk anak kita",23,positive,positive,0.9883,,DianElvina4,makan_bergizi_gratis,in
1877641628267241948,2025-01-10 09:00:23+00:00,2025-01,"@CuitanMakmak guys wajib tau,rancangan Makan Bergizi Gratis Berikan Dampak Jelas Bagi Gizi seimbang anak Bangsa 
Untuk Anak Kita","teman teman wajib tau, rancangan makan bergizi gratis berikan dampak jelas bagi gizi seimbang anak bangsa. untuk anak kita",19,positive,positive,0.8022,,adrianalmaaa,makan_bergizi_gratis,in
1877644151027581311,2025-01-10 09:10:25+00:00,2025-01,@ayundhaqh Program Makan Bergizi Gratis memberikan manfaat besar dalam menjaga kesehatan dan pertumbuhan anak Untuk Anak Kita,program makan bergizi gratis memberikan manfaat besar dalam menjaga kesehatan dan pertumbuhan anak untuk anak kita,16,positive,positive,0.9933,,fitri_dinakgf,makan_bergizi_gratis,in
1877646338910736778,2025-01-10 09:19:06+00:00,2025-01,"@KaliaRisna Dengan Makan Bergizi Gratis, anak-anak memiliki energi yang cukup untuk tetap aktif di kelas.
Untuk Anak Kita","dengan makan bergizi gratis, anak anak memiliki energi yang cukup untuk tetap aktif di kelas.. untuk anak kita",18,positive,positive,0.9739,,kdinkurniark,makan_bergizi_gratis,in
1877647292540592500,2025-01-10 09:22:54+00:00,2025-01,"@Gribyzz Kami merasa lebih sehat berkat program Makan Bergizi Gratis yang sangat bermanfaat ini.
Untuk Anak Kita",kami merasa lebih sehat berkat program makan bergizi gratis yang sangat bermanfaat ini.. untuk anak kita,16,positive,positive,0.9856,,mahardikaarya8,makan_bergizi_gratis,in
1877649133580026223,2025-01-10 09:30:13+00:00,2025-01,"@Aninditakyya Melalui Program Makan Bergizi Gratis, kami ingin memastikan tidak ada anak yang pergi tidur dalam keadaan lapar dan kurang gizi.
Untuk Anak Kita","melalui program makan bergizi gratis, kami ingin memastikan tidak ada anak yang pergi tidur dalam keadaan lapar dan kurang gizi.. untuk anak kita",23,positive,positive,0.8966,,Lala_liia,makan_bergizi_gratis,in
1877674776128303533,2025-01-10 11:12:06+00:00,2025-01,"Breaking News : 
BPOM Temukan Sayur Basi di Program Makan Bergizi Gratis atau MBG https://t.co/jZ3OMCMdNT",berita terkini berita. badan pengawas obat dan makanan temukan sayur basi di program makan bergizi gratis atau makan bergizi gratis,20,negative,neutral,0.9279,,aseprivva,makan_bergizi_gratis,in
1877699977600028728,2025-01-10 12:52:15+00:00,2025-01,"Presiden Prabowo Subianto disebut menginginkan program makan bergizi gratis (MBG) yang diperuntukkan untuk ibu hamil dan ibu menyusui berjalan setiap hari.

&lt; #Prabowo #MakanBergiziGratis #Bumil

https://t.co/9OrWsUh9vl",presiden prabowo subianto disebut menginginkan program makan bergizi gratis yang diperuntukkan untuk ibu hamil dan ibu menyusui berjalan setiap hari... kurang dari prabowo makan bergizi gratis..,26,neutral,neutral,0.766,,kompascom,makan_bergizi_gratis,in
1877701262684323914,2025-01-10 12:57:21+00:00,2025-01,"Wakil Kepala Staf Kepresidenan, M. Qodari meninjau langsung dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) yang bertugas memproduksi dan mendistribusikan Makan Bergizi Gratis (MBG) di Kecamatan Cakung, Jakarta Timur. 

#IndonesiaSehat #KSP #KantorStafPresiden https://t.co/odmy6tbWlV","wakil kepala staf kepresidenan, sama. qodari meninjau langsung dapur satuan pelayanan pemenuhan gizi satuan pelayanan pemenuhan gizi yang bertugas memproduksi dan mendistribusikan makan bergizi gratis di kecamatan cakung, jakarta timur... indonesia sehat",32,neutral,neutral,0.9931,,KSPgoid,makan_bergizi_gratis,in
1877712418484420896,2025-01-10 13:41:41+00:00,2025-01,"Terlalu banyak Disinformasi, Fitnah dan Kebencian beredar seputar Makan Bergizi Gratis (MBG). Alhamdulillah Tribunnews berani mencabut berita dan memohon maaf atas sebuah disinformasi yang sempat beredar. Salut dengan Tribunnews yang menjaga integritas.
https://t.co/lKLz7hoN3i","terlalu banyak disinformasi, fitnah dan kebencian beredar seputar makan bergizi gratis. alhamdulillah tribun news berani mencabut berita dan memohon maaf atas sebuah disinformasi yang sempat beredar. salut dengan tribun news yang menjaga integritas..",33,positive,positive,0.9852,,Uki23,makan_bergizi_gratis,in
1877752157619015840,2025-01-10 16:19:35+00:00,2025-01,@prabowo ndut kasih si pantat makan bergizi gratis dong biar otaknya berfungsi lg 😑,prabowo gendut kasih sih pantat makan bergizi gratis dong biar otaknya berfungsi lagi kesal,14,negative,negative,0.9945,,afiafi26,makan_bergizi_gratis,in
1877928234882589095,2025-01-11 03:59:16+00:00,2025-01,@zoelfick apa kabar makan bergizi yang katanya gratis?,apa kabar makan bergizi yang katanya gratis?,7,negative,neutral,0.501,,barround70,makan_bergizi_gratis,in
1877953418318520764,2025-01-11 05:39:20+00:00,2025-01,Menteri Koperasi (Menkop) Budi Arie Setiadi menegaskan program Makan Bergizi Gratis (MBG) yang diinisiasi oleh Presiden Prabowo Subianto bakal menjadi pelecut bagi koperasi untuk meningkatkan kegiatan dan usahanya. https://t.co/z01U4h3ZTi @AidilAKBAR,menteri koperasi menteri koperasi budi arie setiadi menegaskan program makan bergizi gratis yang diinisiasi oleh presiden prabowo subianto bakal menjadi pelecut bagi koperasi untuk meningkatkan kegiatan dan usahanya.,28,neutral,neutral,0.9855,,keuangan_,mbg,in
1878004373252612316,2025-01-11 09:01:48+00:00,2025-01,@PaltiWest2024 Makan bergizi gratis lebih penting daripada biaya pendidikan yang murah.,makan bergizi gratis lebih penting daripada biaya pendidikan yang murah.,10,positive,positive,0.966,,Bullbull_Merah,makan_bergizi_gratis,in
1878004475409105047,2025-01-11 09:02:13+00:00,2025-01,Akhirnya Uji Coba Program Makan Bergizi Gratis (MBG) di Sragen Dilaksanakan di SDN Sragen 3 Berikut Menunya ! -  https://t.co/RKN2tVU68l https://t.co/BDMs9FwBQL,akhirnya uji coba program makan bergizi gratis di sragen dilaksanakan di sekolah dasar negeri sragen 3 berikut menunya!,18,neutral,neutral,0.9756,,Joglosemarnews,makan_bergizi_gratis,in
1878032826630836325,2025-01-11 10:54:52+00:00,2025-01,"dibanding uang untuk makan bergizi gratis yang ternyata ga bergizi, mending buat meningkatkan kualitas pendidikan di seluruh indonesia pak","dibanding uang untuk makan bergizi gratis yang ternyata tidak bergizi, mending buat meningkatkan kualitas pendidikan di seluruh indonesia bapak",19,negative,positive,0.7708,,pinguinwolk,makan_bergizi_gratis,in
1878059142159688124,2025-01-11 12:39:26+00:00,2025-01,Andaikata Mega-Pro 2009 win. MBG ada lebih dulu. N Prabowo yang jadi Wapres dimana dia ngurusin Stunting akan bener2 asistensi banget program ini. Kalo ada jabatan semisal Menko Pangan saat ntu atau Kesra (PMK sekarang) pasti Ketum Gerindra (saat ntu) yang jabat. Jalan mulus tuh,andaikata mega pro 2009 menang. makan bergizi gratis ada lebih dulu. dan prabowo yang jadi wakil presiden dimana dia mengurusi stunting akan benar benar asistensi sangat program ini. kalau ada jabatan semisal menteri koordinator pangan saat itu atau kesejahteraan rakyat peraturan menteri keuangan sekarang pasti ketum partai gerindra saat itu yang jabat. jalan mulus itu,55,neutral,positive,0.9713,,FelixSGL1,mbg,in
1878080633089777672,2025-01-11 14:04:50+00:00,2025-01,Negara asing yg mau biayai MBG: Cina🇨🇳 &amp; Jepang🇯🇵 Masalahnya what's in it for them? MBG ngga ada return on investment-nya sama sekali dlm bentuk uang Ini mesti hati-hati karena gaada yg namanya makan siang gratis. Soalnya gajelas terms-nya apa tapi pasti ada timbal baliknya,negara asing yang mau biayai makan bergizi gratis cina dan jepang masalahnya apa si ini itu untuk mereka? makan bergizi gratis enggak ada return aktif investasi nya sama sekali dalam bentuk uang ini mesti hati hati karena enggak ada yang namanya makan bergizi gratis. soalnya enggak jelas terms nya apa tapi pasti ada timbal baliknya,55,negative,negative,0.9808,,,mbg,in
1878085437237113051,2025-01-11 14:23:56+00:00,2025-01,Perdana Menteri (PM) Jepang Ishiba Shigeru menawarkan paket kerja sama untuk mendukung program makan bergizi gratis (MBG) yang menjadi program prioritas Presiden Prabowo Subianto. Nah gengs. Selain ikut mendukung program Makan Bergizi Gratis (MBG) Presiden @prabowo juga https://t.co/UaFUfpZ8tH,perdana menteri perdana menteri jepang shigeru ishiba shigeru ishiba menawarkan paket kerja sama untuk mendukung program makan bergizi gratis yang menjadi program prioritas presiden prabowo subianto. nah kawan. selain ikut mendukung program makan bergizi gratis presiden prabowo juga,38,positive,neutral,0.9729,,akuratco,mbg,in
1878091576620015982,2025-01-11 14:48:19+00:00,2025-01,"@99propaganda Wah, akhirnya program makan bergizi gratis mulai diterapkan. Semoga bisa bantu masyarakat yang membutuhkan ya!","wah, akhirnya program makan bergizi gratis mulai diterapkan. semoga bisa bantu masyarakat yang membutuhkan iya!",15,positive,positive,0.9441,,claribelrio2014,makan_bergizi_gratis,in
1878103225292718269,2025-01-11 15:34:37+00:00,2025-01,@tham878 pak pramono itu nyindir program makan bergizi gratis pak prabowo kalo mbg presiden 10rb per orang subsidi pak pram 12rb per orang ,bapak pramono itu menyindir program makan bergizi gratis bapak prabowo kalau makan bergizi gratis presiden 10 ribu per orang subsidi bapak pram 12 ribu per orang,26,neutral,negative,0.5827,,SudarsonoD58885,mbg,in
1878168071074116070,2025-01-11 19:52:17+00:00,2025-01,"@kumparan Mantap nih program makan bergizi gratis, semoga bisa bantu banget buat yang membutuhkan!","kumparan berita mantap nih program makan bergizi gratis, semoga bisa bantu sangat buat yang membutuhkan!",15,positive,positive,0.9856,,kingjarien,makan_bergizi_gratis,in
1878225738660552733,2025-01-11 23:41:26+00:00,2025-01,Alhamdulillah..Jepang suport Indonesia untuk Swasembada Pangan dan Energi Indonesia dan mendukung Program MBG.. https://t.co/SC7Hr7ebx0,alhamdulillah. jepang dukung indonesia untuk swasembada pangan dan energi indonesia dan mendukung program makan bergizi gratis.,16,positive,positive,0.9787,,OxLaMasia,mbg,in
1878235040913776972,2025-01-12 00:18:24+00:00,2025-01,"Pemerintah memastikan angka kecukupan gizi tetap menjadi rujukan dalam menu Makan Bergizi Gratis (MBG) yang bervariasi berdasarkan kebutuhan tahapan pertumbuhan anak. 

Raffi Ahmad Chiesa Los Angeles Malam Minggu giselle Wendy https://t.co/kXuhrt9gLE",pemerintah memastikan angka kecukupan gizi tetap menjadi rujukan dalam menu makan bergizi gratis yang bervariasi berdasarkan kebutuhan tahapan pertumbuhan anak... raffi ahmad chiesa los angeles malam minggu giselle wendy,29,neutral,neutral,0.9939,,night_sandi,makan_bergizi_gratis,in
1878249911340404776,2025-01-12 01:17:29+00:00,2025-01,@PaltiWest2024 Anak2 di seluruh Indonesia berterima kasih kpd Presiden Prabowo krn program makan bergizi gratis sdh mereka nikmati bersama di sekolah. Ini program yg luar biasa hanya bisa dilakukan presiden yg bernyali &amp; punya keinginan besar meningkatkan kualitas anak Indonesia.,anak anak di seluruh indonesia berterima kasih kepada presiden prabowo karena program makan bergizi gratis sudah mereka nikmati bersama di sekolah. ini program yang luar biasa hanya bisa dilakukan presiden yang bernyali dan punya keinginan besar meningkatkan kualitas anak indonesia.,40,positive,positive,0.9916,,streetlawyers85,makan_bergizi_gratis,in
1878293218682421598,2025-01-12 04:09:34+00:00,2025-01,"Faktor Kecemburuan Sosial, MUI Desak Pemerintah Hentikan Program Makan Bergizi Gratis https://t.co/L1YvaGEbL5","faktor kecemburuan sosial, majelis ulama indonesia desak pemerintah hentikan program makan bergizi gratis",13,negative,neutral,0.9814,,imanrukka,makan_bergizi_gratis,in
1878400441127776539,2025-01-12 11:15:38+00:00,2025-01,@Ndrewstjan Jadi ini makan bergizi gratis atau makan bersyukur gratis? Parah lu bang.,jadi ini makan bergizi gratis atau makan bersyukur gratis? parah kamu abang.,12,negative,negative,0.9958,,proletarsusah,makan_bergizi_gratis,in
1878472087544922506,2025-01-12 16:00:20+00:00,2025-01,DIY akan Mulai Program Makan Bergizi Gratis Serentak Senin 13 Januari 2025 https://t.co/KfpIt4AUPz via @yogyakartacity,daerah istimewa yogyakarta akan mulai program makan bergizi gratis serentak senin tanggal via,13,neutral,neutral,0.9986,,YogyakartaCity,makan_bergizi_gratis,in
1878604123173785708,2025-01-13 00:45:00+00:00,2025-01,"Sepekan sudah program makan bergizi gratis dijalankan pemerintahan Presiden Prabowo. Banyak anak dan orangtua yang merasa terbantu, tetapi tak sedikit pula yang memberikan masukan bagi pemerintah untuk pengembangan lebih lanjut. #Humaniora #AdadiKompas

https://t.co/OLfpEJdnhG","sepekan sudah program makan bergizi gratis dijalankan pemerintahan presiden prabowo. banyak anak dan orang tua yang merasa terbantu, tetapi tidak sedikit pula yang memberikan masukan bagi pemerintah untuk pengembangan lebih lanjut...",31,neutral,positive,0.948,,hariankompas,makan_bergizi_gratis,in
1878607546338189433,2025-01-13 00:58:36+00:00,2025-01,"[2]Kabupaten Blitar menyampaikan Pemkab Blitar telah menyiapkan anggaran sebesar Rp2,5 miliar untuk program Makan Bergizi Gratis karena merupakan program dari pemerintah pusat yang pelaksanaannya dilakukan secara bertahap.

Kata dia, anggaran Rp2,5 miliar ini dari alokasi Belanja","2 kabupaten blitar menyampaikan pemerintah kabupaten blitar telah menyiapkan anggaran sebesar rp rp 5 miliar untuk program makan bergizi gratis karena merupakan program dari pemerintah pusat yang pelaksanaannya dilakukan secara bertahap... kata dia, anggaran rp rp 5 miliar ini dari alokasi belanja",42,neutral,neutral,0.9536,,radiopatria,makan_bergizi_gratis,in
1878735740072247523,2025-01-13 09:28:00+00:00,2025-01,"Makan Bergizi Gratis Juga Sasar Ibu Hamil dan Menyusui, Disalurkan Lewat Posyandu

https://t.co/QYpjq9qj5E","makan bergizi gratis juga sasar ibu hamil dan menyusui, disalurkan lewat pos pelayanan terpadu..",14,neutral,neutral,0.7053,,KompasTV,makan_bergizi_gratis,in
1878748081635901831,2025-01-13 10:17:02+00:00,2025-01,bhabinkamtibmas Ds. tanggulun timur laksanakan pengecekan Makan Bergizi Gratis ke sekolah-sekolah yg ada di wilayah Ds. Tanggulun Timur https://t.co/B4nQMBSJsN,bhayangkara pembina keamanan dan ketertiban masyarakat desa. tanggulun timur laksanakan pengecekan makan bergizi gratis ke sekolah sekolah yang ada di wilayah desa. tanggulun timur,24,neutral,neutral,0.9667,,polsekkalijati,makan_bergizi_gratis,in
1878753999798845509,2025-01-13 10:40:33+00:00,2025-01,"""Sekolah-sekolah yang menerima program Makan Bergizi Gratis (MBG) minggu ini memiliki sumber dana yang berbeda. Untuk SDN Lowokwaru 3, pendanaan sepenuhnya oleh dana CSR,"" kata Suwarjana, Senin (13/1/2025).

https://t.co/Mxyx2BfogK","sekolah sekolah yang menerima program makan bergizi gratis minggu ini memiliki sumber dana yang berbeda. untuk sekolah dasar negeri lowokwaru 3, pendanaan sepenuhnya oleh dana tanggung jawab sosial perusahaan, kata suwarjana, senin...",32,neutral,neutral,0.9717,,cityguide911fm,makan_bergizi_gratis,in
1878774000655946043,2025-01-13 12:00:02+00:00,2025-01,"Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan (Menko PMK) Pratikno meninjau pelaksanaan perdana program makan bergizi gratis di salah satu sekolah luar biasa di Jakarta. Kedatangannya disambut langsung oleh Pj Gubernur DKI Jakarta, Teguh Setyabudi, Wali Kota https://t.co/KtOFkojUJx","menteri koordinator bidang pembangunan manusia dan kebudayaan menteri koordinator peraturan menteri keuangan pratikno meninjau pelaksanaan perdana program makan bergizi gratis di salah satu sekolah luar biasa di jakarta. kedatangannya disambut langsung oleh penjabat gubernur daerah khusus ibukota jakarta jakarta, teguh setyabudi, wali kota",43,neutral,neutral,0.997,,Metro_TV,makan_bergizi_gratis,in
1878787422705889678,2025-01-13 12:53:22+00:00,2025-01,@mx00711 @agama_nusantara @sakkusaitna @BayuAngora @PaijoKhentirr @Valhallaah @spektrumku @Kappa_2023 @bnsphrxyzzz @RefublikAteis @Homo_sapiens21 @silarakhito Eh makan bergizi gratis,eh makan bergizi gratis,4,neutral,negative,0.4766,,BuddhisGL,makan_bergizi_gratis,in
1878789411728691397,2025-01-13 13:01:16+00:00,2025-01,"Hallo Sob!

Yuk kita intip bersama seperti apa pelaksanaan Program Makan Bergizi Gratis di Kota Solo pada hari pertama! https://t.co/6COfrqBJcm",halo sobat!.. yuk kita intip bersama seperti apa pelaksanaan program makan bergizi gratis di kota solo pada hari pertama!,19,neutral,neutral,0.8075,,PEMKOT_SOLO,makan_bergizi_gratis,in
1878989686015987985,2025-01-14 02:17:05+00:00,2025-01,"Menkop Budi Arie :
Program Makan Bergizi Gratis (MBG) Bakal Menyumbang Pertumbuhan Ekonomi RI Naik 0,89% Pada 2025

Budi Arie Setiadi
#4u #lewatberanda #makangratis #viral #fyp #fypシ https://t.co/FD6EKn20JS","menteri koperasi budi arie. program makan bergizi gratis bakal menyumbang pertumbuhan ekonomi republik indonesia naik 0,89 persen pada 2025.. budi arie setiadi. makan bergizi gratis",25,positive,neutral,0.974,,naraya_kasih,makan_bergizi_gratis,in
1878990616371326983,2025-01-14 02:20:47+00:00,2025-01,"Kawal Program Makan Bergizi Gratis, Pemkot Bandung Siapkan Kelompok Kerja Terintegrasi

https://t.co/gAlDoelIQU","kawal program makan bergizi gratis, pemerintah kota bandung siapkan kelompok kerja terintegrasi..",12,positive,neutral,0.9904,,haloindonesia88,makan_bergizi_gratis,in
1879031976226939058,2025-01-14 05:05:08+00:00,2025-01,Program Makan Bergizi Gratis Buka Lapangan Kerja Terbuka dan Tingkatkan Kualitas GIZI Generasi Muda Masa Depan Indonesia https://t.co/qbpUmDXoHq,program makan bergizi gratis buka lapangan kerja terbuka dan tingkatkan kualitas gizi generasi muda masa depan indonesia,17,positive,neutral,0.687,,BelengguBhiru,makan_bergizi_gratis,in
1879103711051665827,2025-01-14 09:50:11+00:00,2025-01,"Program MBG Blora: 3.000 Siswa Terima Makan Bergizi Gratis Mulai Hari Ini https://t.co/7A3IUsJG8n 

#PakeGojekPalingHemat  Pangku",program makan bergizi gratis blora 3000 siswa terima makan bergizi gratis mulai hari ini.. pangku,15,neutral,neutral,0.9959,,pelajarwajocom,makan_bergizi_gratis,in
1879138357269422267,2025-01-14 12:07:51+00:00,2025-01,@aniesbaswedan Ini Makan Bergizi Gratis gak Pak?,anies anies baswedan ini makan bergizi gratis tidak bapak?,9,neutral,neutral,0.9701,,jazcokelat,makan_bergizi_gratis,in
1879147995654127751,2025-01-14 12:46:09+00:00,2025-01, Program Makan Bergizi Gratis (MBG) yang digagas Prabowo Subianto telah berjalan sepekan secara serentak di berbagai daerah di Indonesia sejak Senin (6/1/2025). Namun pelaksanaannya selama satu pekan terakhir tak berjalan semulus yang dibayangkan. Program ini harus melewati https://t.co/6uer2C7lNK,program makan bergizi gratis yang digagas prabowo subianto telah berjalan sepekan secara serentak di berbagai daerah di indonesia sejak senin. namun pelaksanaannya selama satu pekan terakhir tidak berjalan semulus yang dibayangkan. program ini harus melewati,35,negative,negative,0.7425,,inilahdotcom,mbg,in
1879157764163039639,2025-01-14 13:24:58+00:00,2025-01,Ketua DPRD DKI Jakarta @Khoirudin_Pks mengapresiasi program Makan Bergizi Gratis (MBG). https://t.co/KGe2qIpxua #fraksipksdkijakarta #dprddkijakarta #khoirudin #ketuadprddkijakarta #mbg #makanbergizigratis #jakarta https://t.co/Kz2pm9gZli,ketua dewan perwakilan rakyat daerah daerah khusus ibukota jakarta jakarta mengapresiasi program makan bergizi gratis. makan bergizi gratis,18,positive,neutral,0.9948,,fpksdkijakarta,mbg,in
1879176817103552919,2025-01-14 14:40:41+00:00,2025-01,Program Makan Bergizi Gratis di Karanganyar Siswa Antusias dan Lahap Menyantap Hidangan https://t.co/zA0jExN82r,program makan bergizi gratis di karanganyar siswa antusias dan lahap menyantap hidangan,12,positive,positive,0.9012,,KlikSoloNews,mbg,in
1879179550699225536,2025-01-14 14:51:33+00:00,2025-01,Peruntukan zakat sudah jelas diatur penggunaannya dalam Al-Qur an (untuk 8 golongan). Apk penerima Makan Bergizi Gratis semuanya adalah pelajar miskin dan fakir. Tanyakan dulu ke MUI apk mrk setuju? @MajelisUlamaID,peruntukan zakat sudah jelas diatur penggunaannya dalam al qur dan untuk 8 golongan. aplikasi penerima makan bergizi gratis semuanya adalah pelajar miskin dan fakir. tanyakan dulu ke majelis ulama indonesia aplikasi mereka setuju?,33,neutral,negative,0.5488,,ibnupurna,mbg,in
1879313955614753053,2025-01-14 23:45:37+00:00,2025-01,Ket @DPDRI Sultan Bachtiar Najamudin usul agar rakyat memberi sumbangan untuk makan bergizi gratis/MBG. Artinya bkn makan gratis lagi dong. Pejabat koq tolol keq gini ya. Mending gaji @DPR_RI aja dipotong. https://t.co/GFUDf0R4ax,keterangan dewan perwakilan daerah republik indonesia sultan bachtiar najamudin usul agar rakyat memberi sumbangan untuk makan bergizi gratis. artinya bukan makan gratis lagi dong. pejabat kok bodoh kayak begini iya. mending gaji dewan perwakilan rakyat republik indonesia saja dipotong.,39,negative,negative,0.9968,,yaniarsim,mbg,in
1879340697410765220,2025-01-15 01:31:53+00:00,2025-01,Anak-anak terlihat antusias menikmati makanan sehat yang disajikan dalam pelaksanaan program Makan Bergizi Gratis di Kota Gorontalo. https://t.co/Ik09LOc6nr,anak anak terlihat antusias menikmati makanan sehat yang disajikan dalam pelaksanaan program makan bergizi gratis di kota gorontalo.,18,positive,positive,0.8539,,GorontaloNews1,makan_bergizi_gratis,in
1879398547898200491,2025-01-15 05:21:46+00:00,2025-01,"@Mdy_Asmara1701 Kewajiban prabowo-gibran utk menepati janji kampanye mereka untuk makan bergizi gratis. Sebelum mengucapkan janji tsb, harusnya sudah berhitung dong soal dananya. Jk tidak ada dana, tp memberi janji manis agar terpilih, yg sesungguhnya tak bisa ditepati artinya menipu rakyat dong","kewajiban prabowo gibran untuk menepati janji kampanye mereka untuk makan bergizi gratis. sebelum mengucapkan janji tersebut, harusnya sudah berhitung dong soal dananya. jika tidak ada dana, tapi memberi janji manis agar terpilih, yang sesungguhnya tidak bisa ditepati artinya menipu rakyat dong",41,negative,negative,0.9842,,Anevathee,makan_bergizi_gratis,in
1879419564146266192,2025-01-15 06:45:16+00:00,2025-01,"Ayo ""Warga 58%"" silakan urunan, bantu anggaran program "" Makan Bergizi Gratis"" yg jadi program unggulan pemerintahan Prabowo-Gibran !!

Jangan cuma omong doang !!! https://t.co/j2vMYggjNJ","ayo warga 58 persen silakan urunan, bantu anggaran program makan bergizi gratis yang jadi program unggulan pemerintahan prabowo gibran!!.. jangan cuma omong aja!!!",23,negative,negative,0.95,,DoankWarto,makan_bergizi_gratis,in
1879429813842182506,2025-01-15 07:26:00+00:00,2025-01,"Bertemu Prabowo, Khofifah Usul Anggaran Makan Bergizi Gratis Dibantu APBD #NewsRCTIPlus @RCTIPlus
https://t.co/xj0Qx4sr1x","bertemu prabowo, khofifah usul anggaran makan bergizi gratis dibantu anggaran pendapatan dan belanja daerah.",14,neutral,neutral,0.9957,,RCTIPlus,makan_bergizi_gratis,in
1879433527856607582,2025-01-15 07:40:45+00:00,2025-01,"Rabu 15 Januari 2025 Kepala Kejaksaan Negeri Ambon, Dr. Adhryansah, S.H., M.H., bersama Forkopimda Provinsi Maluku dan Forkopimda Kota Ambon melakukan pemantauan terhadap kegiatan Makan Bergizi Gratis di Kota Ambon. Pemantauan tersebut dilaksanakan di SDN 03 Hative Besar. https://t.co/dR3yGNeXa7","rabu tanggal kepala kejaksaan negeri ambon, dari. adhryansah, si. h., sama. h., bersama forum koordinasi pimpinan daerah provinsi maluku dan forum koordinasi pimpinan daerah kota ambon melakukan pemantauan terhadap kegiatan makan bergizi gratis di kota ambon. pemantauan tersebut dilaksanakan di sekolah dasar negeri 03 hative besar.",46,neutral,neutral,0.8322,,Kejari_Ambon,makan_bergizi_gratis,in
