id_str,created_at,period,period_label,full_text,word_count,username,user_id_str,favorite_count,retweet_count,reply_count,quote_count,lang,location,source_keyword,label,label_roberta,annotator_notes
1891136936414498887,2025-02-16 14:45:55+00:00,2025-02,Bulan_2,Presiden Prabowo Subianto mengatakan pemerintah terpaksa menggunakan dana hasil efisiensi anggaran sebesar Rp 24 triliun untuk mendukung program Makan Bergizi Gratis (MBG). | #Prabowo #MakanBergiziGratis #EfisiensiAnggaran https://t.co/B59M7DVw8m,27,kompascom,23343960,8,1,31,1,in,,mbg,neutral,,
1891139541676769502,2025-02-16 14:56:17+00:00,2025-02,Bulan_2,#konteksnews - Program Makan Gratis (MBG) di Kabupaten Sumenep Jawa Timur mendadak dihentikan per Senin 17 Februari 2025. Hal tersebut disampaikan oleh Pelaksana Tugas (PLT) Kepala Sekolah SDN Pandian I Sumenep pada Minggu 16 Februari 2025. (Zd) #programmakanbergizigratis https://t.co/iTd206FZbI,39,kontekscoid,1565270466238902274,2,1,0,0,in,,mbg,negative,,
1891144572085940464,2025-02-16 15:16:16+00:00,2025-02,Bulan_2,Makan Bergizi Gratis buat Papua? Iyalah buat seluruh Indonesia agar generasi kita sehat dan cerdas! ️ Ayo kita pastikan anak-anak Papua tumbuh lebih kuat! #SehatBersama #MBGPapua #GenerasiCerdas #PanganBergizi #PapuaHebat https://t.co/XopjeO6TrH,30,,1860357201111711744,28,0,5,0,in,,mbg,positive,,
1891153589298503808,2025-02-16 15:52:06+00:00,2025-02,Bulan_2,orng TUA LAPAR yg butuh MBG supaya rd moncer,9,dhaniblehhors,3244218800,0,0,0,0,in,,mbg,negative,,
1891154043357036908,2025-02-16 15:53:54+00:00,2025-02,Bulan_2,Klaim BGN Kerja Cepat untuk MBG Presiden Prabowo Beri Target Minimal 6 Juta Penerima Manfaat Hingga Akhir Juli https://t.co/19wxFtZso8,19,RonaJateng5,1769017497125339136,3,0,0,0,in,,mbg,neutral,,
1891155520209268871,2025-02-16 15:59:46+00:00,2025-02,Bulan_2,Mau MBG (makan bergizi gratis) kok nithili duit bocah bocah sekolah. Udah gitu anggaran di preteli habis. Bjiiiir. Sabar ya cah. Tuhan Allah maha Bijaksana.,25,DudungSuli5307,1719004609031942144,0,0,0,0,in,,mbg,negative,,
1891166106850652494,2025-02-16 16:41:50+00:00,2025-02,Bulan_2,Ngomong2 soal MBG di Surabaya dari awal sampek sekarang cuma ada di beberapa sekolah di Wonocolo sama Rungkut. Di Sidoarjo juga cuma di Candi. Itu pun pakek dananya pihak lain dulu belum dari pemerintah.,34,,1119125420387885056,0,0,1,0,in,,mbg,negative,,
1891180945111204022,2025-02-16 17:40:48+00:00,2025-02,Bulan_2,coba lu makan sendiri deh wo makanan yang buat MBG itu nafsu makan dan abis enggak terus menurut lu efektif dan efisien atau enggak pejabat lainnya juga cobain @prabowo pongkas pangkas kalau hasilnya tetep buruk dan gak layak buat apa,40,,2167374944,1,0,0,0,in,,mbg,negative,,
1891188960828785030,2025-02-16 18:12:39+00:00,2025-02,Bulan_2,MBG : Makan Bergizi Gratis Makan tuh Berkelanjutan Gorong-Gorong ,9,zackbukanUstadz,817321840385212417,0,0,0,0,in,,mbg,negative,,
1891231456715792846,2025-02-16 21:01:31+00:00,2025-02,Bulan_2,Nah ini Banyak org teriak gak butuh IKN tapi @jokowi ngeyel bhw tanggung jawab dia adalah wujudkan IKN.. Rakyat teriak gak butuh MBG dan Danantara @prabowo kekeuh bhw 2 hal tsb adlh tugas suci dia.. sejk 2014 bangsa yatim ini dipimpin NPD kelas akut,44,gunawan_anas,2272322618,0,0,0,0,in,,mbg,negative,,
1891256852949741972,2025-02-16 22:42:26+00:00,2025-02,Bulan_2,Makan Bergizi Gratis membantu tumbuh kembang anak di Papua #mbg #papuaviral #MBG https://t.co/RekxiJS1Nl,13,,2258300539,0,0,0,0,in,,mbg,positive,,
1891266111842168996,2025-02-16 23:19:13+00:00,2025-02,Bulan_2,Makan Bergizi Gratis (MBG) sangat membantu anak Indonesia Cerdas dan siap menjadi penerus bangsa!! #mbgdorongekonomi #mbgpapua #Papua https://t.co/3SbexTp4tE,18,,1889845570304716800,0,0,0,0,in,,mbg,positive,,
1891270377847800254,2025-02-16 23:36:10+00:00,2025-02,Bulan_2,@idextratime MBG Makan Bergizi Gratis X Makan Bareng Gaes Karena yg penting Makan-makan. Gak bergizi dan pasti gak gratis.,19,natasha_saja,1677082967162900481,25,1,1,1,in,,mbg,negative,,
1891271984178147497,2025-02-16 23:42:33+00:00,2025-02,Bulan_2,oke. mari kita lihat akan bertahan berapa lama pembagian MBG di Tepus wkwk,13,berieroots,1015199358860423169,1,0,0,0,in,,mbg,negative,,
1891299983862669354,2025-02-17 01:33:49+00:00,2025-02,Bulan_2,"Kanit Intel bersama Bhabinkamtibmas desa Tegak monitoring giat penyerahan secara simbolis oleh petugas Makan bergizi  gratis (MBG) di TK N dan TK paud desa tegak*

Kanit Intel Polsek Klungkung IPTU I NYOMAN SUBRATA bersama Bhabinkamtibmas Desa Tegak Aipda I WAYAN MUDITA https://t.co/NUfH3Jlmqp",42,Humaspolsekklk,1264516858767536128,4,0,0,0,in,,makan_bergizi_gratis,neutral,,
1891341522773201080,2025-02-17 04:18:53+00:00,2025-02,Bulan_2,"Hari ini (17/2) Ribuan pelajar turun jalan di berbabagai wilayah di tanah Papua tolak Makan Bergizi Gratis (MBG). Anak-anak sekolah dipaksa duduk, dipaksa makan dari tangan yang masih berlumuran darah keluarga mereka.

#mbg https://t.co/dQQHBgbFOB",34,vyeimo83,1795306264832184320,35286,16216,256,469,in,,makan_bergizi_gratis,negative,,
1891357731040202790,2025-02-17 05:23:17+00:00,2025-02,Bulan_2,"Mimika, Papua Tengah – Ketua Umum Forum Kewaspadaan Dini Masyarakat (FKDM) Kabupaten Mimika, Luky Mahakena, S.Sos., https://t.co/pmwaicSPL0, menyatakan dukungan penuh terhadap program makan bergizi gratis yang digagas oleh pemerintah. https://t.co/U2jFRvvw4n",30,Polsektenggaro1,1184635253127708672,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1891419333730947298,2025-02-17 09:28:04+00:00,2025-02,Bulan_2,"@NouraFayruz Sekarang udah terbaca kebusukan rezim sekarang. Makan bergizi gratis itu cuma kedok. Prabowo dibantu Jokowi and his gank akan merampok rakyat. Secara gitu loh, Prabowo pasti juga akan ngembaliin duit kampanye gagal di perhelatan pilpres beberapa tahun lalu.",39,satriyotutuko,44520395,1,0,1,0,in,,makan_bergizi_gratis,negative,,
1891419608868876338,2025-02-17 09:29:10+00:00,2025-02,Bulan_2,Begini Respon Siswa SMAN 2 Ciamis Dapat Makan Bergizi Gratis https://t.co/zYNy0YwLli,11,harapanrakyat_,239873274,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1891639802266562801,2025-02-18 00:04:08+00:00,2025-02,Bulan_2,Kabba*_ Dukung Makan Bergizi Gratis Serma Budi Mustamin Babinsa Desa Kabba melaksanakan kegiatan *Pendampingan Makan Bergizi  bagi Siswa-siswi Sekolah* bertempat di SDN 25 Taraweang Kabba Kec Minasate'ne Kab. Pangkep https://t.co/UlQMwNPzj9,30,kodim1421pangk2,1232105342172987392,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1891649203484393527,2025-02-18 00:41:29+00:00,2025-02,Bulan_2,"Hari ini 17 Pebruari 2025, kami menandatangani MoU dengan Kementerian dan Lembaga dalam rangka akselerasi program ketahanan pangan dan makan bergizi gratis #yandrisusanto #desa #menteri #TPPJawaTimur #BangunDesaBangunIndonesia
#DesaTerdepanUntukIndonesia 
https://t.co/LsgWAY2KvI",29,JafarShod350413,1586322135366393856,1,1,0,0,in,,makan_bergizi_gratis,neutral,,
1891649524180885800,2025-02-18 00:42:46+00:00,2025-02,Bulan_2,"Warga Distrik Homeyo, Kab. Intan Jaya, Papua Tengah, sangat antusias menyambut program makan bergizi gratis (MBG) yang diinisiasi oleh Presiden RI Prabowo Subianto.
#TNIAD
#tniprima
#TNIADBerjuangBersamaRakyat
#makanbergizigratis

https://t.co/xuJDFw4p37",28,itsokey687,1759785293203546112,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1891658548888690749,2025-02-18 01:18:38+00:00,2025-02,Bulan_2,KNPB biadab!!! Mereka menghasut dan mengancam Pelajar supaya ikut aksi menolak makan bergizi gratis https://t.co/Fnywu8cOET,15,MarkusJericho2,1410960474988957698,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1891702527726371017,2025-02-18 04:13:23+00:00,2025-02,Bulan_2,"Sinergitas TNI-POLRI Polsek Ciwaringin Polresta Cirebon Kawal Pendistribusian Pelaksanaan Program Makan Bergizi Gratis (MBG)   di Ponpes Ciwaringin

#polrestacirebon #kapolrestacirebon
@divisihumaspolri @polisi_indonesia 
@spripim.polri @humaspoldajabar https://t.co/4zCOexTrBO",24,CirebonPolresta,1262277887236825088,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1891741308550521132,2025-02-18 06:47:29+00:00,2025-02,Bulan_2,"@Mdy_Asmara1701 Makan bergizi gratis !!!uang sekolah ga kebayar !!! Ujung2 nya rakyat yg tidak mampu berhenti sekolah, MBG nya ga dapat juga !!!!",23,f4th1an,1754780368144932864,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1891790974105334114,2025-02-18 10:04:50+00:00,2025-02,Bulan_2,"Program Makan Bergizi Gratis sangat penting bagi anak Indonesia
#fyp #viral #beranda #mbg #torangberita #papua #indonesiamaju https://t.co/i0VWxFaXJA",17,beritatorang,1266436370920116226,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1892025856265949630,2025-02-19 01:38:10+00:00,2025-02,Bulan_2,"@kompascom Dana danantara itu bakalan buat proyek gibran maju pilpres 2029, dokumentasi2 yg akan dijual ketika pilpres nanti itu makan bergizi gratis,jd klo kalian ada duit dibank tsb buru2 ambil dah dr pada digarong sama genk solo.",37,jan_athos,933278349228568577,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1892027698710728914,2025-02-19 01:45:30+00:00,2025-02,Bulan_2,Makan Bergizi Gratis itu cuma khayalan. Mana ada gratis. Itu kan cuma subsidi silang dari pajak rakyat. Yang bego ya voters 02.,22,rifkihardian,43080747,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1892074880490737673,2025-02-19 04:52:59+00:00,2025-02,Bulan_2,"Anak-anak Papua makin sehat &amp; semangat belajar berkat Makan Bergizi Gratis! ✨🍽️

Gizi cukup, masa depan cerah! 🌟 Dengan asupan yang baik, mereka tumbuh kuat, cerdas, dan siap meraih mimpi!

#MakanBergiziGratis #AnakSehatAnakCerdas #DukungGiziUntukPapua #PendidikanUntukSemua https://t.co/ifQukNjiy1",35,OggyZilly43173,1826147358318743552,9,0,10,0,in,,makan_bergizi_gratis,positive,,
1892076865038213276,2025-02-19 05:00:52+00:00,2025-02,Bulan_2,"🍽️ Makan Bergizi Gratis untuk Indonesia!

Anak sehat, semangat belajar, masa depan cerah!

Yuk, dukung terus agar makin banyak yang merasakan manfaatnya! 

#MakanBergiziGratis #AnakSehatAnakCerdas #DukungGiziUntukIndonesia #MasaDepanCerah @detikcom @kompascom https://t.co/xqqvx8a0ZW",29,OggyZilly43173,1826147358318743552,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1892094962000396566,2025-02-19 06:12:47+00:00,2025-02,Bulan_2,"MAKAN BERGIZI GRATIS TAK DATANG, RATUSAN SISWA DIPULANGKAN DARI SEKOLAH

#enamplus #lip6alv https://t.co/2xNJ8aqjno",13,liputan6dotcom,47596019,1,0,2,1,in,,makan_bergizi_gratis,negative,,
1892108305222320272,2025-02-19 07:05:48+00:00,2025-02,Bulan_2,"Luhut: ""Kritik itu yang membangun!""
Profesor: *kritik membangun soal makan bergizi gratis*
Prabowo: https://t.co/MTyKDEv4D1",14,putupurema,1296248353617899520,4,1,2,0,in,,makan_bergizi_gratis,neutral,,
1892108661029470369,2025-02-19 07:07:13+00:00,2025-02,Bulan_2,Makan Bergizi Gratis wujud kepedulian Prabowo-Gibran untuk anak Indonesia #MakanBergiziGratis https://t.co/WQ68nL5hIt,11,DiboWil30915477,1545488732408541184,0,0,1,0,in,,makan_bergizi_gratis,positive,,
1892111920376795302,2025-02-19 07:20:10+00:00,2025-02,Bulan_2,Program makan bergizi gratis melonjak sifnifikan. https://t.co/zrQSg5F7Nc,7,Baron224455,1841353706299957248,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1892115716205162985,2025-02-19 07:35:15+00:00,2025-02,Bulan_2,Lima warga Ponorogo mengaku jadi korban pelaku penipuan modus mitra program makan bergizi gratis. Ini akal bulus yang digunakan pelaku. https://t.co/9BDcSlit5r,21,radarmadiunweb,1404018642,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1892116279768539311,2025-02-19 07:37:29+00:00,2025-02,Bulan_2,"@setkabgoid Lebih baik lagi, jika makan siangnya senilai dengan program makan bergizi gratis",13,PasTIGAma2024,1748501226646585344,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1892179800069923294,2025-02-19 11:49:53+00:00,2025-02,Bulan_2,Sambas - Komandan Kodim 1208/Sambas Letkol Czi Priyo Hindrarto S. I. P tinjau pelaksanaan program Makan Bergizi Gratis (MBG) di wilayah Kab. Sambas yang bertempat di Sekolah SDN 02 Dalam Kaum Sambas Jalan Pembangunan Desa Dalam Kaum Kec. Sambas Senin (17/02/25). https://t.co/tkh1XATg4y,42,1208Kodim,1226835139415527424,0,0,0,0,in,,mbg,neutral,,
1892182157478826278,2025-02-19 11:59:16+00:00,2025-02,Bulan_2,"Aksi cerdas menolak makan bergizi gratis dan mengusulkan pendidikan gratis, malah mendapat perlakuan tidak menyenangkan.
#OrdeKorupsi https://t.co/L4ZQd1uU5e",17,OrdeKorupsi,1877506465835216896,4,4,0,1,in,,makan_bergizi_gratis,negative,,
1892190074965504505,2025-02-19 12:30:43+00:00,2025-02,Bulan_2,Ket Dewan Ekonomi Nasional/DEN LBP belain Prabowo soal kebijakan MBG Danantara dan Coretax. ...kalau tdk kurang ya kau pergi ke Surga saja.. Kemarin diusir menaker ke LN Sekarang opung diusir ke Surga.. Nasib jd warga konoha https://t.co/I1beMfA4Q5,37,yaniarsim,929287558281830400,90,40,50,5,in,,mbg,negative,,
1892213874394271827,2025-02-19 14:05:17+00:00,2025-02,Bulan_2,Suara dari Timur Indonesia Papua dengan keras menolak MBG. Jika ingin indonesia pintar maka solusinya pendidikan gratis bukan makan gratis. https://t.co/P8GauXqEF1 #KaburAjaDulu #IndonesiaGelap,23,AnakLolina2,1276794185425670144,91,41,5,4,in,,mbg,negative,,
1892225567342436606,2025-02-19 14:51:45+00:00,2025-02,Bulan_2,Yang dapet MBG aja seneng ..knp di demo ? ‍️‍️‍️... https://t.co/uziKMdIrhQ,11,mbienyambay2,1299302763784843265,7,3,1,0,in,,mbg,positive,,
1892349294977355867,2025-02-19 23:03:24+00:00,2025-02,Bulan_2,Spanduk ini muncul seiring aksi mahasiswa bertema #IndonesiaGelap yang telah berlangsung sejak Senin (17/2) menuntut pencabutan Inpres Nomor 1 Tahun 2025 menolak dwifungsi TNI hingga evaluasi program Makan Bergizi Gratis (MBG).⁠ https://t.co/Rn1PCglpEx,32,W4k_Bagong,432390156,76,41,3,0,in,,mbg,neutral,,
1892362467600453773,2025-02-19 23:55:45+00:00,2025-02,Bulan_2,"anak-anak sekolah terus ditargetkan buat nerima Makan Bergizi Gratis
#MBGUntukGenerasiMasaDepan https://t.co/VUgqyTtZfO",11,dutaSherliana,1277503214632329216,60,60,248,0,in,,makan_bergizi_gratis,positive,,
1892436252647182502,2025-02-20 04:48:57+00:00,2025-02,Bulan_2,Program Makan Bergizi Gratis Pemerintah Jadi Berkah Buat Suzuki https://t.co/EXFyypSxrZ,10,detikoto,80543284,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1892439549801836768,2025-02-20 05:02:03+00:00,2025-02,Bulan_2,"Kali ini Kami mengunjungi UPT SDN 51 Gresik di Desa Yosowilangun untuk langsung mengimplementasikan Program Makan Bergizi Gratis. Program ini mendukung pemenuhan gizi anak sejak dini agar tumbuh sehat dan cerdas.

@HumasGresik @gresiksatu1 @gresikNEWS @GresikNewsupdet https://t.co/EV0Zh8I5qg",36,rovanmahenu,1874473244599988224,6,3,1,0,in,,makan_bergizi_gratis,positive,,
1892560201049333981,2025-02-20 13:01:28+00:00,2025-02,Bulan_2,Pemerintahan sibuk mengurusi IKN dan program makan bergizi gratis,9,dholhy21043,1714292908663422976,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1892578585564557577,2025-02-20 14:14:31+00:00,2025-02,Bulan_2,"Kapolres Lumajang Bagikan Makan Bergizi Gratis Ke Siswa SDN Jatisari 02 Kedungjajang

@divisihumaspolri
@humaspoldajatim
@polisi_indonesia
@polisi_indonesia
@spripimpoldajatim
@alexsandysiregar
@retylexoo

#IndonesiaDamai
#divisihumaspolri
#humaspolri
#humaspoldajatim
#polri https://t.co/WFn0E4MUBv",25,PolsekSukodono1,1143708486133407745,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1892716090368917978,2025-02-20 23:20:55+00:00,2025-02,Bulan_2,"@MasBRO_back @bemuiofficial Nama ada kawan makan siang Gratis... tholol lah 
Poin kasih orang tua pelajar pekerjaan .. UMP 10 jt . Ga perlu makan gratis... tau g , orang tua lebih tau makan apa yg disukai anak dan bergizi .. catat wowo",42,LULUSAN_SD_,1154359993895751680,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1892762834586476879,2025-02-21 02:26:40+00:00,2025-02,Bulan_2,Kapolres sukabumi tinjau makan bergizi gratis di smp negeri 1 cikakak https://t.co/4mVOoKYy4Q,12,GegerbitungP,1604701934249684993,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1892814269659697544,2025-02-21 05:51:03+00:00,2025-02,Bulan_2,"Pemerintah berkomitmen untuk mencetak SDM unggul Bangsa Indonesia, melalui Program Makan Bergizi Gratis untuk anak-anak di Papua tidak hanya sekadar memberikan makanan bergizi tetapi untuk membangun generasi muda yang sehat dan produktif #MakanBergiziGratis
#IndonesiaEmas2045 https://t.co/6PWIrzaZs0",35,Mel612Bangka,1725402791131459584,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1892820939525804302,2025-02-21 06:17:33+00:00,2025-02,Bulan_2,Makan Bergizi Gratis Prabowo diyakini Langkah Progresif Selesaikan Malnutrisi https://t.co/Ip3JxEIAo8,10,darispertama,1555389663933739008,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1892836214597640243,2025-02-21 07:18:15+00:00,2025-02,Bulan_2,Makan Bergizi Gratis diyakini langkah progresif selesaikan Malnutrisi. https://t.co/ql17EXGExo,9,MoccaBottol,1582556285358129152,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1892843080941703614,2025-02-21 07:45:32+00:00,2025-02,Bulan_2,@karimasoyou Damn lebih mewah dari makan bergizi gratis 🥲,9,Fufufafa207,1848518980094578688,6289,476,31,17,in,,makan_bergizi_gratis,negative,,
1892871589781524699,2025-02-21 09:38:49+00:00,2025-02,Bulan_2,"Program asta cita Presiden ke 8 Republik Indonesia Prabowo Subianto untuk mencetak generasi unggul baik fisik maupun intelektual salah satu nya program makan bergizi gratis (MBG)

#presidenprabowo
#indonesiaemas2045
#indonesiamaju
#makanbergizigratis https://t.co/k0XaYO5x8x",31,Suara_Republik_,1701600196353044480,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1892970502366347749,2025-02-21 16:11:52+00:00,2025-02,Bulan_2,"""Memotong anggaran lain untuk makan siang gratis di sekolah"" ITUPUN GAK SETIAP HARI DAN JAUH DARI KATA BERGIZI!! JAUH DARI IMING IMING TAHUN LALU UNTUK MENCEGAH STUNTING!!! NGOTAK DONG. Sekarang gimana??",31,chrisswifes,1336061294919647233,0,0,1,0,in,,makan_bergizi_gratis,negative,,
1892974940011602371,2025-02-21 16:29:30+00:00,2025-02,Bulan_2,"@nucdhis Ya ga heran si nder kenapa rakyat indonesia banyak lebih suka dan milih makan bergizi gratis, lu liat aja survey tentang IQ dan rata2 pendidikan masyarakat indonesia diposisi berapa dibandingkan negara lain.",33,Kroosline10,1080758883012886528,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1893125665853186532,2025-02-22 02:28:25+00:00,2025-02,Bulan_2,@__PASMANTAP Demo tolak makan bergizi gratis untuk siswa sekolah. Eh tapi pada rebutan kopi gratis.......mahasiswa nasbung TOLOL,17,dearnoto,85227180,0,0,3,0,in,,makan_bergizi_gratis,negative,,
1893157520304168981,2025-02-22 04:35:00+00:00,2025-02,Bulan_2,"Indonesia (Tidak) Gelap

Katanya gelap? Tapi anak-anak makan bergizi, BUMN profesional, rumah sakit dan sekolah terus berkembang. Kesehatan gratis, kuliah tetap terjangkau,beasiswa ada. Anggaran yang dulu dikorup, #IndonesiaTidakGelap #FaktaBukanDrama #MajulahNegeriku @detikcom https://t.co/qHz7kBepZN",32,OggyZilly43173,1826147358318743552,15,0,15,0,in,,makan_bergizi_gratis,positive,,
1893169940993343930,2025-02-22 05:24:21+00:00,2025-02,Bulan_2,"Bhabinkamtibmas kelurahan Jatiasih Aipda Maulana bersama Serma Agus Haryanto Jatiasih Melaksanakan monitoring Distribusi Makan Bergizi gratis di SMPN 30 Sebanyak 973 porsi.
Adapun pihak Distributor dari yayasan Tahfidz Al Qur'an Baitul mukmin.

#polisibaik
#polripresisi https://t.co/FkGGEty4pS",35,Humastrobkskota,1186458088682868736,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1893174021585338745,2025-02-22 05:40:34+00:00,2025-02,Bulan_2,Woooooi Pemerintah daripada mengurusi MBG yang bikin polemik knp ga lgs mengurusi yg nyata aja Indonesia itu miskin miskin miskin https://t.co/tR25e7fsR6,21,,1625141069460516866,129,67,10,4,in,,mbg,negative,,
1893193800429748656,2025-02-22 06:59:10+00:00,2025-02,Bulan_2,Korban MBG..ada belatungnya di makan bergizi gratis #IndonesiaGelap2025 https://t.co/oesImfhjoa,9,165Hati,1752532657639165952,2,0,0,0,in,,mbg,negative,,
1893198309063590163,2025-02-22 07:17:05+00:00,2025-02,Bulan_2,Makan Bergizi Gratis (MBG) Di Monitoring Bhabinkamtibmas Petogogan Kebayoran Baru https://t.co/H2nLlfUs1n,11,polisijaksel,779323893005688833,0,0,0,0,in,,mbg,neutral,,
1893201073629807016,2025-02-22 07:28:04+00:00,2025-02,Bulan_2,Presiden Prabowo Subianto @prabowo telah meluncurkan Program Makan Bergizi Gratis (MBG) sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di Indonesia. #MakanBergiziGratis #Papua https://t.co/Xose8j3eGC,30,KemensosRI,2889531644,13,3,7,0,in,,mbg,positive,,
1893205206873317506,2025-02-22 07:44:30+00:00,2025-02,Bulan_2,Abis lapor spt dan agak ga terima duit pajak gue dipake buat MBG,13,,1215127902,4,0,2,0,in,,mbg,negative,,
1893209034515456343,2025-02-22 07:59:42+00:00,2025-02,Bulan_2,Program Makan Bergizi Gratis Dipastikan Dewan RI Achmad Ru yat Tidak Hapus Beasiswa PIP Di dalam Inpres nomor 1 tahun 2025 instruksi Presiden itu dijelaskan tentang efisiensi bahwa efisiensi itu dikecualikan jadi tidak termasuk program Bansos bantuan sosial dan kami https://t.co/j5H56zFKBs,41,FPKSDPRRI,91255162,9,5,1,0,in,,mbg,neutral,,
1893211093050499391,2025-02-22 08:07:53+00:00,2025-02,Bulan_2,@papa_loren @jokowi Dan seperti yg berasa kecil 13 M itu ya? Tapi padahal tiap hari diksinya efisiensi. Bah imbas MBG sampe ada yg bikin meme : anak mendapat makan bergizi gratis sekali tapi keluarga tidak makan seharian sebab orang tuanya di-PHK Doboooooooll dobol ,43,sumadiseloguno,1199772596,1,0,1,0,in,,mbg,negative,,
1893219162396246085,2025-02-22 08:39:57+00:00,2025-02,Bulan_2,Pernyataan Abdul Mu'ti (Mendikdasmen) Terkait Program Makan Bergizi Gratis https://t.co/KZHrhaPilg,10,JoinNkri,1415511562719166465,1,0,0,0,in,,mbg,neutral,,
1893220721150615929,2025-02-22 08:46:08+00:00,2025-02,Bulan_2,Ustaz Abdul Somad Diduga Sindir MBG: Tugas Negara Bukan Kasih Makan Anak... https://t.co/7Ic0sdAPvl,13,OposisiCerdas,887743587579944960,64,38,1,0,in,,mbg,negative,,
1893227561720635821,2025-02-22 09:13:19+00:00,2025-02,Bulan_2,Tim Kunjungan Kerja Spesifik Komisi II DPR RI melakukan peninjauan pelaksanaan Program Makan Bergizi Gratis (MBG) di SMPN 25 Kota Pekanbaru Riau Rabu (19/2/2025). #KunkerDPR https://t.co/tEG58xPdz9,26,DPR_RI,211415705,3,1,2,0,in,,mbg,neutral,,
1893242290124046694,2025-02-22 10:11:51+00:00,2025-02,Bulan_2,Kepala Badan Gizi Nasional Dadan Hindayana ungkap program Makan Bergizi Gratis (MBG) sudah berjalan di 576 Satuan Pelayanan Pemenuhan Gizi (SPPG). Sebut sudah lebih banyak dari gerai KFC. https://t.co/9ApJDM8ha1,29,detikcom,69183155,2,1,3,1,in,,mbg,neutral,,
1893258080856494232,2025-02-22 11:14:36+00:00,2025-02,Bulan_2,Disini Cukup Di Pahami Yah Guys.... MBG &gt; Makan Bergizi Gratis. Tugas Seorang Ayah ( Bapaknya Orangtua ) Terhadap Anak Anak Nya #MBG #IndonesiaGelap #ENDASMU #Dableg https://t.co/zQT1LGhfR8,27,,1183342852232712192,1,0,0,0,in,,mbg,negative,,
1893272590032216255,2025-02-22 12:12:15+00:00,2025-02,Bulan_2,@pay_nusantara Lah kok pengen nya PP Perampasan Aset bukan UU Perampasan Aset? Bukan nya jauh lebih bagus jadi UU? Yg bikin RUU jadi UU itu DPR. Desak DPR gih sana. Harusnya kalian happy pemerintah melalukan efisiensi. Dg kalian against it malah aneh/mencurigakan. MBG terus dibenahi kok.,46,sarah_pndjtn,1415219921353539585,5,7,4,1,in,,mbg,positive,,
1893280696048751015,2025-02-22 12:44:28+00:00,2025-02,Bulan_2,UAS tanggapi MBG Tugas Negara itu : Kasih makan anak ️ Kasih kerjaan ke bapaknya ️ Dengerin nih @prabowo https://t.co/lEXr7K09BV,20,yaniarsim,929287558281830400,270,132,14,6,in,,mbg,neutral,,
1893285282931183889,2025-02-22 13:02:41+00:00,2025-02,Bulan_2,IKN itu ambisi pribadi Jokowi MBG itu ambisi pribadi Prabowo Dua²nya minim kajian dan keteteran anggaran saat dieksekusi dan malam membebani APBN. Guru kencing berdiri murid kencing berlari.,28,wiragaksableng,52699586,81,46,0,0,in,,mbg,negative,,
1893288026056597740,2025-02-22 13:13:35+00:00,2025-02,Bulan_2,Kedua menolak aturan antirakyat seperti revisi UU TNI UU Polri Tatib DPR UU Minerba dan UU Kejaksaan. Ketiga mengevaluasi kebijakan efisiensi anggaran kabinet gemuk program makan bergizi gratis (MBG) proyek strategis nasional (PSN) bermasalah serta rencana,36,nu_online,214818815,1,0,1,0,in,,mbg,negative,,
1893295796335898838,2025-02-22 13:44:28+00:00,2025-02,Bulan_2,@jackjackparrr @abcnews Pemberitaannya rada gk akurat. Cuma bilang demo karena mbg dan pns yg budget cut gk ada seminar trip elevator mati dll. Ini pembawa beritanya malah blunder seakan2 isunya remeh temeh gitu. Padahal tuntutan banyak banget isunya banyak yg berat. Ini gimana sih maseeee,45,,1398913648341372930,710,55,9,5,in,,mbg,negative,,
1893305028863000600,2025-02-22 14:21:09+00:00,2025-02,Bulan_2,Diskusi siang ini nyerempet pagar laut MBG dan #KaburAjaDulu. Best ,10,RAKemal,84613009,0,0,0,0,in,,mbg,negative,,
