id_str,conversation_id_str,created_at,period,full_text,word_count,username,user_id_str,favorite_count,retweet_count,reply_count,quote_count,lang,location,source_keyword,label,label_roberta,annotator_notes
1877603783779430585,1877603783779430585,2025-01-10 06:30:00,period_1,"Sebagai fondasi penting, Makan Bergizi Gratis mendorong pertumbuhan Anak Generasi Emas secara holistik.

Untuk Anak Kita",16,"Deniromd_oni",1549880404525842432,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603781661307093,1877603781661307093,2025-01-10 06:30:00,period_1,"Jangan lewatkan kesempatan dari Program Makan Bergizi Gratis yang kini hadir di seluruh pelosok negeri.

Untuk Anak Kita",18,"CalistaRavianka",1645986168536973312,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603782135103729,1877603782135103729,2025-01-10 06:30:00,period_1,"Menyimak acara Makan Bergizi Gratis tujuannya untuk menyajikan masakan sehat &amp; bergizi kepada yang membutuhkan, terutama anak-anak sekolah

Untuk Anak Kita",21,"KarilPutra",1643472487412563969,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603782386933867,1877603782386933867,2025-01-10 06:30:00,period_1,"Melalui program Makan Bergizi Gratis, ribuan Anak Generasi Emas mendapat dukungan gizi yang menunjang kesehatan tubuh mereka untuk belajar.

Untuk Anak Kita",22,"bigmammmmmmm",1665740543882838018,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784014332407,1877603784014332407,2025-01-10 06:30:00,period_1,"Makan Bergizi Gratis memastikan kebutuhan gizi anak-anak Indonesia terpenuhi untuk kesehatan yang prima
Untuk Anak Kita",16,"bimarhuu",1758720136742404096,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603783167074682,1877603783167074682,2025-01-10 06:30:00,period_1,"Sis perlu diingat, Makan Bergizi Gratis, Beri Pengaruh Jelas Bagi Gizi seimbang anak Bangsa 

Untuk Anak Kita",17,"salsadancee",1541947614182375424,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603783171256507,1877603783171256507,2025-01-10 06:30:00,period_1,"Teman harus tau, Makan Bergizi Gratis, Beri Pengaruh Nyata Bagi Gizi seimbang anak Bangsa 

Untuk Anak Kita",17,"Yosinurmalaa",1541795880877330432,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603781464175068,1877603781464175068,2025-01-10 06:30:00,period_1,"Setiap suap dari Makan Bergizi Gratis adalah investasi untuk kesehatan dan masa depan anak-anak yang membutuhkan. 
Untuk Anak Kita",19,"Satyanree",1645682402092789760,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603782114054179,1877603782114054179,2025-01-10 06:30:00,period_1,"Program Makan Bergizi Gratis menjangkau seluruh Indonesia, memberikan nutrisi seimbang untuk semua.

Untuk Anak Kita https://t.co/ahxLrcIloa",16,"PermataRasit",1645992115984535552,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603782449836272,1877603782449836272,2025-01-10 06:30:00,period_1,Makan Bergizi Gratis membuka peluang bagi anak-anak untuk mendapatkan pendidikan dengan kondisi fisik yang lebih sehat. Untuk Anak Kita,19,"AlvinDeren_",1648214366876209152,0,0,0,0,in,,makan_bergizi_gratis,,,
187760378214760054,1877603782147600540,2025-01-10 06:30:00,period_1,"kegiatan Makan Bergizi Gratis bertujuan untuk menyajikan masakan dgn sehat dan bergizi kpd yang membutuhkan, terutama anak2 sekolah

Untuk Anak Kita",21,"naka_putra",1643468132022120448,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603783963722045,1877603783963722045,2025-01-10 06:30:00,period_1,Program Makan Bergizi Gratis ke setiap sekolah yang berada di seluruh Indonesia diharapkan mampu mengurangi tingkat kekurangan gizi pada anak-anak Untuk Anak Kita,23,"Fauziraaaaa",1547082529085083649,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603781480694095,1877603781480694095,2025-01-10 06:30:00,period_1,"Makan Bergizi Gratis hadir untuk memastikan anak Indonesia mendapatkan nutrisi yang mendukung kesehatan fisik dan mental
Untuk Anak Kita",19,"Lilisli99",1548240301114163200,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784009888238,1877603784009888238,2025-01-10 06:30:00,period_1,"Kolaborasi untuk Makan Bergizi Gratis adalah langkah nyata melawan stunting. 
Untuk Anak Kita",13,"Dpanugri",1653959582505652224,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603783988973959,1877603783988973959,2025-01-10 06:30:00,period_1,"Makan Bergizi Gratis adalah cerminan dari keseriusan pemerintah dalam mendukung kebutuhan gizi generasi emas.

Untuk Anak Kita",17,"enengadiii",1665683516733132800,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603783750127744,1877603783750127744,2025-01-10 06:30:00,period_1,"Makan Bergizi Gratis dirancang untuk memberikan dukungan nutrisi optimal bagi anak-anak Indonesia
Untuk Anak Kita",15,"SafiraTahani",1548891009563893760,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603783162868216,1877603783162868216,2025-01-10 06:30:00,period_1,"Pemerintah memastikan kecukupan gizi generasi emas Indonesia dengan adanya Makan Bergizi Gratis.

Untuk Anak Kita",15,"konohamarkkk",1665698876559618049,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603783049380111,1877603783049380111,2025-01-10 06:30:00,period_1,"Dengan Makan Bergizi Gratis setiap anak Indonesia memiliki kesempatan tumbuh menjadi pemimpin masa depan
Untuk Anak Kita",17,"MaezaRuly",1549133460937117697,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603783200616799,1877603783200616799,2025-01-10 06:30:00,period_1,"Program Makan Bergizi Gratis mengoptimalkan penggunaan bahan pangan lokal untuk menyediakan makanan bergizi yang kaya akan protein, karbohidrat, dan vitamin.
Untuk Anak Kita",23,"Riskipermanaki",1541710330145165313,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603782470582742,1877603782470582742,2025-01-10 06:30:00,period_1,"lewat Makan Bergizi Gratis, metode  ini menanamkan  nilai pentingnya sadar  akan kesehatan tubuh dan pikiran.

Untuk Anak Kita",18,"PadilahReti",1541786336478101511,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603783943008667,1877603783943008667,2025-01-10 06:30:00,period_1,Generasi muda Makan Bergizi Gratis cukup gizi akan menjadi penggerak perubahan positif Untuk Anak Kita,15,"Herlanaa1",1567810199175720962,0,0,0,0,in,,makan_bergizi_gratis,,,
187760378213526349,1877603782135263490,2025-01-10 06:30:00,period_1,"Gue dukung penuh, Dengan adanya Makan Bergizi Gratis ini untuk memuhi kebutuhan gizi masyarakat Indonesia, dan tidak ada lagi yang kelaparan atau bahkan kekurangan gizi

Untuk Anak Kita",28,"RReihanRaffi",1838474711921213440,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603782533734703,1877603782533734703,2025-01-10 06:30:00,period_1,Ahli kesehatan mendorong agar Makan Bergizi Gratis dijadikan program rutin untuk mengubah kebiasaan makan anak. Untuk Anak Kita,18,"mici_michaa_",1656927955896111104,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603783934619753,1877603783934619753,2025-01-10 06:30:00,period_1,"Dengan asupan dari Makan Bergizi Gratis anak Indonesia tumbuh dengan fisik yang kuat dan mental yang sehat
Untuk Anak Kita",20,"NaziraSalima",1548868588656029696,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603782093320476,1877603782093320476,2025-01-10 06:30:00,period_1,Asupan Makan Bergizi Gratis adalah pondasi utama untuk menciptakan generasi yang cerdas dan sehat Untuk Anak Kita,17,"Edrea52",1414573907093323777,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603781434593306,1877603781434593306,2025-01-10 06:30:00,period_1,"Sis harus tau, Makan Bergizi Gratis, Berikan Efek Nyata Bagi Gizi seimbang anak Bangsa 

Untuk Anak Kita",17,"yuyunhanifaa",1677164472585302016,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603783049621579,1877603783049621579,2025-01-10 06:30:00,period_1,Anak-anak yang mendapatkan Makan Bergizi Gratis tumbuh dengan lebih baik dan sehat. Untuk Anak Kita,15,"Aisyahramah",1476206923225579522,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603781421994055,1877603781421994055,2025-01-10 06:30:00,period_1,"Program Makan Bergizi Gratis menjamin kebutuhan gizi terpenuhi sehingga ribuan Anak Generasi Emas memiliki kesehatan fisik yang baik untuk belajar.

Untuk Anak Kita",23,"kingsannnnn",1666008308208263169,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603782139457968,1877603782139457968,2025-01-10 06:30:00,period_1,"Program pemerintah yang menyediakan Makan Bergizi Gratis ini akan membantu keluarga-keluarga di daerah-daerah sulit mendapatkan makanan sehat.

Untuk Anak Kita",20,"honiffah57271",1772881706397392896,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785104929239,1877603785104929239,2025-01-10 06:30:01,period_1,"Dengan memastikan gizi seimbang Makan Bergizi Gratis adalah pilihan terbaik untuk anak Indonesia
Untuk Anak Kita",16,"Alfiana89Alfian",1549250810261143553,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603786111270926,1877603786111270926,2025-01-10 06:30:01,period_1,Makan Bergizi Gratis berperan besar dalam menciptakan generasi masa depan yang sehat dan produktif. Untuk Anak Kita,17,"NajmaAliyah8",1474584160408727553,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785456885931,1877603785456885931,2025-01-10 06:30:01,period_1,"Membangun generasi sehat dan cerdas dengan Program Makan Bergizi Gratis di seluruh Indonesia.

Untuk Anak Kita",16,"PermataRasit",1645992115984535552,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785494626518,1877603785494626518,2025-01-10 06:30:01,period_1,Program Makan Bergizi Gratis Prabowo dirancang untuk mendukung kesehatan anak-anak melalui menu bergizi Untuk Anak Kita,16,"HadiSaputriansa",1757954038484938752,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784970391611,1877603784970391611,2025-01-10 06:30:01,period_1,"Makan Bergizi Gratis yang tepat juga meningkatkan daya tahan tubuh anak-anak terhadap penyakit, sehingga mereka lebih jarang sakit dan dapat bersekolah dengan konsisten.
Untuk Anak Kita",26,"hermansukii",1693533334662762496,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603786258264544,1877603786258264544,2025-01-10 06:30:01,period_1,"Sobat Perlu tau, Makan Bergizi Gratis,  Berikan Efek Jelas Bagi Gizi seimbang anak Bangsa 

Untuk Anak Kita",17,"IrfaniArib",1542032915261177856,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785046110304,1877603785046110304,2025-01-10 06:30:01,period_1,"Program Makan Bergizi Gratis hadir untuk memenuhi kebutuhan gizi anak Indonesia demi masa depan yang lebih sehat
Untuk Anak Kita",20,"Rekanabila3",1548909387485327360,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603786677506351,1877603786677506351,2025-01-10 06:30:01,period_1,"Pemerintah berupaya memenuhi kebutuhan gizi generasi emas melalui implementasi program Makan Bergizi Gratis.

Untuk Anak Kita",16,"ceuminahteee",1665352167342096385,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785683644521,1877603785683644521,2025-01-10 06:30:01,period_1,Ahli gizi menyarankan agar Makan Bergizi Gratis dilakukan secara rutin untuk mengubah pola makan anak menjadi lebih sehat. Untuk Anak Kita https://t.co/xrVnfX6nv9,22,"FinaHudaya",1471957325048999936,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784421159078,1877603784421159078,2025-01-10 06:30:01,period_1,Anak-anak yang mendapatkan Makan Bergizi Gratis lebih cenderung memiliki sistem imun yang kuat. Untuk Anak Kita,16,"Trianasindi_",1663095385886449665,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784387666292,1877603784387666292,2025-01-10 06:30:01,period_1,"Dengan Makan Bergizi Gratis kesehatan fisik dan mental anak-anak Indonesia lebih terjaga
Untuk Anak Kita",15,"Silvaanisa3",1548921238956822528,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603786086072377,1877603786086072377,2025-01-10 06:30:01,period_1,Makan Bergizi Gratis dapat mengurangi beban pemerintah dalam menangani masalah kesehatan terkait gizi buruk. Untuk Anak Kita,17,"RaniaAndriani2",1665983613475880961,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784911946031,1877603784911946031,2025-01-10 06:30:01,period_1,Setiap porsi Makan Bergizi Gratis dirancang untuk memenuhi kebutuhan gizi harian anak-anak Untuk Anak Kita,15,"KeviaKyomi",1542353735354961920,0,0,0,0,in,,makan_bergizi_gratis,,,
187760378499577907,1877603784995779070,2025-01-10 06:30:01,period_1,"Dari Makan Bergizi Gratis satu piring bergizi, lahirlah mimpi besar bagi anak-anak kita.
Untuk Anak Kita",16,"Ubynazwi",1656211185954623488,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784748314643,1877603784748314643,2025-01-10 06:30:01,period_1,"kegiatan Makan Bergizi Gratis tujuan beri makanan sehat dan bergizi untuk yang membutuhkan, terutama yg bersekolah

Untuk Anak Kita",19,"jajajang51",1643850166070571008,0,0,0,0,in,,makan_bergizi_gratis,,,
187760378631261817,1877603786312618170,2025-01-10 06:30:01,period_1,"Program Makan Bergizi Gratis: solusi cerdas melawan stunting dan gizi buruk di seluruh Indonesia.

Untuk Anak Kita",17,"yunitadwiyuni",1646002029792485377,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785993826439,1877603785993826439,2025-01-10 06:30:01,period_1,Pemerintah menunjukkan komitmennya dengan menyediakan menu bergizi dalam program Makan Bergizi Gratis Untuk Anak Kita,15,"shopiaviaaa",1542425242962108417,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784475529562,1877603784475529562,2025-01-10 06:30:01,period_1,"Bro  Program Makan Bergizi Gratis adalah  tindakan   nyata  pemerintah untuk memastikan  kebutuhan  tumbuh kembang  anak-anak bangsa yang cukup.

Untuk Anak Kita",21,"Marli_naan",1572773589652475906,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784530210966,1877603784530210966,2025-01-10 06:30:01,period_1,"Untuk mendukung fisik dan mental anak Makan Bergizi Gratis adalah jawaban mencetak generasi emas
Untuk Anak Kita",17,"Onisapu51",1549125192454000640,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603786392248549,1877603786392248549,2025-01-10 06:30:01,period_1,"Teman  Program Makan Bergizi Gratis adalah  tindakan   nyata  pemerintah untuk  menunjang   kepentingan  tumbuh kembang  anak-anak bangsa yang cukup.

Untuk Anak Kita",21,"sukicihhh",1663832152075804672,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785968669179,1877603785968669179,2025-01-10 06:30:01,period_1,"Makan Bergizi Gratis dari program pemerintah menjadi bagian dari komitmen pemerintah untuk meningkatkan taraf hidup masyarakat.

Untuk Anak Kita",19,"RPerayy28188",1772879142536826880,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784538706338,1877603784538706338,2025-01-10 06:30:01,period_1,Menu Makan Bergizi Gratis yang disediakan pemerintah dirancang untuk memenuhi kebutuhan nutrisi harian Untuk Anak Kita,16,"BumiUtari",1542438066971095041,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785674985648,1877603785674985648,2025-01-10 06:30:01,period_1,"Untuk Anak Kita

Resmi di gelar kegiatan Makan Bergizi Gratis https://t.co/RYCOPcGeXX",11,"Agatagita1",1479000721571811329,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784400204273,1877603784400204273,2025-01-10 06:30:01,period_1,"Sis  Program Makan Bergizi Gratis adalah  tindakan  konkrit  pemerintah untuk memastikan   kepentingan  tumbuh kembang  anak-anak bangsa yang cukup.

Untuk Anak Kita",21,"pupungpentt",1663434167563190272,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785620729928,1877603785620729928,2025-01-10 06:30:01,period_1,"kegiatan Makan Bergizi Gratis tujuannya untuk menyediakan masakan sehat dan bergizi kepada yang membutuhkan, terutama anak2 sekolah

Untuk Anak Kita",20,"wiranata55",1656549057295454212,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784693600662,1877603784693600662,2025-01-10 06:30:01,period_1,"Sekecil apa pun bantuan Makan Bergizi Gratis dari Anda, bisa mengubah hidup seorang anak. 
Untuk Anak Kita",17,"IkaNaww",1656208070509473793,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784983277573,1877603784983277573,2025-01-10 06:30:01,period_1,"Dengan  Makan Bergizi Gratis, program  ini menumbuhkan  nilai pentingnya jaga  akan kesehatan tubuh dan pikiran.

Untuk Anak Kita",18,"ExselMiswan",1542121433312403456,0,0,0,0,in,,makan_bergizi_gratis,,,
187760378553274796,1877603785532747960,2025-01-10 06:30:01,period_1,Makan Bergizi Gratis membantu menurunkan beban biaya kesehatan yang dikeluarkan oleh keluarga. Untuk Anak Kita,15,"FarhanAlfia",1643876699241873408,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784274157589,1877603784274157589,2025-01-10 06:30:01,period_1,Makan Bergizi Gratis berperan dalam menciptakan bangsa yang lebih sehat dan berkualitas. Untuk Anak Kita,15,"Baron_adam_",1648207956364886018,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603786186727753,1877603786186727753,2025-01-10 06:30:01,period_1,"Program Makan Bergizi Gratis membantu menciptakan peluang bagi anak-anak untuk berkembang dalam bidang akademik, olahraga, dan kegiatan sosial, karena mereka mendapatkan energi yang cukup.
Untuk Anak Kita",27,"Lilislinalis",1541928736106262528,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785570398433,1877603785570398433,2025-01-10 06:30:01,period_1,"Bersama-sama kita lawan stunting dengan Makan Bergizi Gratis untuk anak-anak. 
Untuk Anak Kita",13,"Nugmaw",1653960318291415040,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785943470219,1877603785943470219,2025-01-10 06:30:01,period_1,Menu dalam program Makan Bergizi Gratis di bawah pemerintahan Prabowo disusun untuk meningkatkan kualitas gizi anak-anak Untuk Anak Kita,19,"Dinapramathy",1757603271949344768,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784500592948,1877603784500592948,2025-01-10 06:30:01,period_1,"Sobat Perlu tau, Makan Bergizi Gratis, Berikan Pengaruh Jelas Bagi Gizi seimbang anak Bangsa 

Untuk Anak Kita",17,"Gilanggumilng",1541796729049456640,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785549496473,1877603785549496473,2025-01-10 06:30:01,period_1,"Sis harus tau, Makan Bergizi Gratis,  Beri Dampak Jelas Bagi Gizi seimbang anak Bangsa 

Untuk Anak Kita",17,"NurmayaRenti",1541940200632647681,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603786216104238,1877603786216104238,2025-01-10 06:30:01,period_1,"Sis  Program Makan Bergizi Gratis adalah  tindakan   nyata  pemerintah untuk  memenuhi   kepentingan   gizi  anak-anak bangsa yang cukup.
Untuk Anak Kita",20,"AbasDayyan",1549295091084558336,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785398165667,1877603785398165667,2025-01-10 06:30:01,period_1,"Makan Bergizi Gratis adalah solusi nyata melawan kelaparan.

Untuk Anak Kita",11,"Aldonagasw",1645999372080132097,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785000030346,1877603785000030346,2025-01-10 06:30:01,period_1,Makan Bergizi Gratis diharapkan dapat menurunkan angka anak yang menderita kekurangan gizi. Untuk Anak Kita,15,"AiniTiasa",1667070173743034369,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785104568564,1877603785104568564,2025-01-10 06:30:01,period_1,"Untuk Anak Kita 

kegiatan Makan Bergizi Gratis tujuan akan menyediakan makanan sehat dan bergiziii untuk yang membutuhkan, terutama anak-anak sekolah",20,"karso70_karso",1646011762339377152,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785456947305,1877603785456947305,2025-01-10 06:30:01,period_1,"Teman  Program Makan Bergizi Gratis adalah  tindakan   nyata  pemerintah untuk memastikan  kebutuhan  tumbuh kembang  anak-anak bangsa yang cukup.

Untuk Anak Kita",21,"Adipati_mm",1549903101012119552,2,0,0,0,in,,makan_bergizi_gratis,,,
1877603785033527316,1877603785033527316,2025-01-10 06:30:01,period_1,Banyak rumah sakit yang menyediakan Makan Bergizi Gratis bagi pasien yang membutuhkan. Untuk Anak Kita,15,"KAlisandri",1472100563424669696,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603785977245825,1877603785977245825,2025-01-10 06:30:01,period_1,"Menu Makan Bergizi Gratis
selama 30 hari bakal berbeda demi memenuhi asupan gizi para siswa di Indonesia, supaya anak-anak tidak bosan.

Untuk Anak Kita",24,"RenalKamal",1838429994395238400,0,0,0,0,in,,makan_bergizi_gratis,,,
1877603784760963332,1877603784760963332,2025-01-10 06:30:01,period_1,Program Makan Bergizi Gratis ke sekolah-sekolah merupakan wujud kepedulian Prabowo Subianto terhadap masa depan pendidikan di Indonesia Untuk Anak Kita.,20,"Aviaafi",1546685938964635648,0,0,0,0,in,,makan_bergizi_gratis,,,
1877604033201934547,1877604033201934547,2025-01-10 06:31:00,period_1,Program Makan Bergizi Gratis ke sekolah-sekolah di seluruh Indonesia adalah wujud kepedulian Prabowo terhadap masa depan generasi muda Untuk Anak Kita.,21,"FaidFaik",1546415203352707072,0,0,0,0,in,,makan_bergizi_gratis,,,
1877604033126429123,1877604033126429123,2025-01-10 06:31:00,period_1,Prabowo Subianto berharap program Makan Bergizi Gratis ke setiap sekolah yang ada di Indonesia dapat membantu mengurangi angka putus sekolah akibat masalah gizi   Untuk Anak Kita,26,"KeanoVirendra",1851896041152614402,0,0,0,0,in,,makan_bergizi_gratis,,,
1877604033113780274,1877604033113780274,2025-01-10 06:31:00,period_1,Prabowo Subianto mengajak semua pihak mendukung program Makan Bergizi Gratis ke sekolah-sekolah agar anak-anak Indonesia dapat belajar dengan optimal Untuk Anak Kita.,22,"FahadFahman",1546662977272549377,0,0,0,0,in,,makan_bergizi_gratis,,,
1877606284176011672,1877602696414507052,2025-01-10 06:39:57,period_1,"@Zakiiyah_an Program makan bergizi gratis dari pemerintah Indonesia diperuntukkan bagi keluarga kurang mampu.
Untuk Anak Kita",16,"FawniaNaina",1464544517772689408,0,0,0,0,in,,makan_bergizi_gratis,,,
1877606415373656084,1877604847702388906,2025-01-10 06:40:28,period_1,"@ShintaAyundaa Sis  Program Makan Bergizi Gratis adalah  tindakan   nyata  pemerintah untuk  memenuhi   keperluan  tumbuh kembang  anak-anak bangsa yang cukup.

Untuk Anak Kita",22,"AldoBima13",1546647668294062081,0,0,0,0,in,,makan_bergizi_gratis,,,
1877606542167720205,1877602586351776242,2025-01-10 06:40:58,period_1,"@KaliaRisna Makan Bergizi Gratis di sekolah adalah cara efektif untuk memastikan semua anak memiliki peluang yang sama untuk sukses.

Untuk Anak Kita",22,"dwinapputry",1848545139473715201,0,0,0,0,in,,makan_bergizi_gratis,,,
1877606647146885514,1877603332841418908,2025-01-10 06:41:23,period_1,"@cuitcuap_ Berkat program Makan Bergizi Gratis, para ibu tidak lagi khawatir tentang makanan anak-anak mereka
Untuk Anak Kita",18,"Samsula_riff",1546678256581361664,0,0,0,0,in,,makan_bergizi_gratis,,,
1877607707336974383,1877603558872191483,2025-01-10 06:45:36,period_1,"@info_beragam Makan Bergizi Gratis program pemerintah adalah cara efektif untuk mencegah malnutrisi di kalangan masyarakat.
Untuk Anak Kita",18,"JaaaWijayaa",1758332669497331712,0,0,0,0,in,,makan_bergizi_gratis,,,
1877608023868453113,1877602586351776242,2025-01-10 06:46:51,period_1,"@KaliaRisna Melalui Program Makan Bergizi Gratis, diharapkan anak-anak pesantren dapat menjadi generasi yang tidak hanya cerdas tetapi juga sehat dan kuat.

Untuk Anak Kita",24,"gilangasnawisul",1724792050330341376,0,0,0,0,in,,makan_bergizi_gratis,,,
1877608072908255437,1877602522946281761,2025-01-10 06:47:03,period_1,"@Gribyzz Setiap porsi dari Makan Bergizi Gratis menjadi bahan bakar penting untuk membangun masa depan anak-anak yang lebih baik. 
Untuk Anak Kita",22,"Justinadrr",1645960482204061698,0,0,0,0,in,,makan_bergizi_gratis,,,
1877608552186916922,1877602586351776242,2025-01-10 06:48:57,period_1,"@KaliaRisna Program Makan Bergizi Gratis juga menyarankan pengelolaan makanan dengan cara yang ramah lingkungan, seperti mengurangi sampah plastik di lingkungan pesantren dan sekolah.
Untuk Anak Kita",26,"parelsitiahty",1780444994240933888,0,0,0,0,in,,makan_bergizi_gratis,,,
1877609461462003903,1877602586351776242,2025-01-10 06:52:34,period_1,"@KaliaRisna Setiap siswa yang mendapat Makan Bergizi Gratis di sekolah memiliki kesempatan yang lebih baik untuk berkembang secara fisik dan intelektual.

Untuk Anak Kita",24,"wianirestu",1848562364821782528,0,0,0,0,in,,makan_bergizi_gratis,,,
1877609535105347671,1877603558872191483,2025-01-10 06:52:52,period_1,@info_beragam Pemerintah Prabowo menekankan pentingnya gizi dalam setiap menu Makan Bergizi Gratis untuk mendukung masa depan anak-anak Untuk Anak Kita,20,"RizalSekaaj",1758332865048416256,0,0,0,0,in,,makan_bergizi_gratis,,,
1877609662939541773,1877603332841418908,2025-01-10 06:53:22,period_1,"@cuitcuap_ Teman  Program Makan Bergizi Gratis adalah  gerakan  konkrit  pemerintah untuk  menunjang   keperluan  tumbuh kembang  anak-anak bangsa yang cukup.

Untuk Anak Kita",22,"Wildans_yah",1547060129886900224,0,0,0,0,in,,makan_bergizi_gratis,,,
1877610871826055592,1877602951654470102,2025-01-10 06:58:10,period_1,"@prabowoisme Untuk Anak Kita

Ada program Makan Bergizi Gratis skrg guysss",11,"sarah_denada",1472194656771272705,0,0,0,0,in,,makan_bergizi_gratis,,,
1877611407954555015,1877602951654470102,2025-01-10 07:00:18,period_1,"@prabowoisme Untuk Anak Kita 

Waah Program Makan Bergizi Gratis tujuan akan mengadakan makanan sehat dan bergizi untuk yang membutuhkan, terutama anak-anak sekolah",22,"AlfiLutvina",1472774418266877953,0,0,0,0,in,,makan_bergizi_gratis,,,
1877611763656491137,1877611763656491137,2025-01-10 07:01:43,period_1,Pemerintah Akan Evaluasi Program Makan Bergizi Gratis Setiap Harinya https://t.co/dOs8MMDLqv,10,"allegory1318",1549650487573524481,0,0,0,0,in,,makan_bergizi_gratis,,,
1877613841355518131,1877602522946281761,2025-01-10 07:09:58,period_1,"@Gribyzz Anak-anak yang mendapatkan Makan Bergizi Gratis memiliki peluang yang lebih besar untuk sukses dalam pendidikan dan kehidupan. 
Untuk Anak Kita",21,"Azharsall",1645964671076405249,0,0,0,0,in,,makan_bergizi_gratis,,,
1877615107187867828,1877610404836180403,2025-01-10 07:15:00,period_1,"@KaliaRisna Program Makan Bergizi Gratis juga menyediakan dukungan bagi anak-anak dengan kondisi medis tertentu, seperti alergi makanan, untuk memastikan mereka tetap mendapatkan asupan gizi yang aman.
Untuk Anak Kita",29,"sitisitumo",1693905986417995777,0,0,0,0,in,,makan_bergizi_gratis,,,
1877615106277912912,1877615106277912912,2025-01-10 07:15:00,period_1,"RI Bakal Impor '2 Juta' Ekor Sapi hingga 2029, Wamentan: Untuk Makan Bergizi Gratis!
https://t.co/iYhT24QhGV",15,"democrazymedia",1243804423001763841,0,0,0,0,in,,makan_bergizi_gratis,,,
1877616163372544076,1877613388957888692,2025-01-10 07:19:12,period_1,"@Zakiiyah_an Melalui Program Makan Bergizi Gratis, kesehatan ibu dan anak dapat terjaga dengan baik.
Untuk Anak Kita",17,"Hasyaanisa2",1464606624962723847,0,0,0,0,in,,makan_bergizi_gratis,,,
1877616283094561271,1877616283094561271,2025-01-10 07:19:40,period_1,"Patra Jasa, Anak Perusahaan Pertamina, menyelenggarakan program Makan Bergizi Gratis (MBG) kepada 280 siswa di SDN Katulampa 2 Bogor.",19,"pertamina",171741891,3,0,1,0,in,,makan_bergizi_gratis,,,
